sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Mangifera rubropetala,Mangifera,rubropetala,Anacardiaceae,,,,
Mangifera rufocostata,Mangifera,rufocostata,Anacardiaceae,,,,
Mangifera salomonensis,Mangifera,salomonensis,Anacardiaceae,,,,
Mangifera similis,Mangifera,similis,Anacardiaceae,,,,
Mangifera spp.,Mangifera,spp.,Anacardiaceae,,,,
Mangifera sumbawaensis,Mangifera,sumbawaensis,Anacardiaceae,,,,
Mangifera superba,Mangifera,superba,Anacardiaceae,,,,
Mangifera sylvatica,Mangifera,sylvatica,Anacardiaceae,,,,
Mangifera taipa,Mangifera,taipa,Anacardiaceae,,,,
Mangifera transversalis,Mangifera,transversalis,Anacardiaceae,,,,
Mangifera zeylanica,Mangifera,zeylanica,Anacardiaceae,,,,
Manilkara bella,Manilkara,bella,Sapotaceae,,,,
Manilkara bidentata,Manilkara,bidentata,Sapotaceae,,,,
Manilkara bolivarensis,Manilkara,bolivarensis,Sapotaceae,,,,
Manilkara cavalcantei,Manilkara,cavalcantei,Sapotaceae,,,,
Manilkara celebica,Manilkara,celebica,Sapotaceae,,,,
Manilkara dardanoi,Manilkara,dardanoi,Sapotaceae,,,,
Manilkara decrescens,Manilkara,decrescens,Sapotaceae,,,,
Manilkara elata,Manilkara,elata,Sapotaceae,,,,
Manilkara excelsa,Manilkara,excelsa,Sapotaceae,,,,
Manilkara excisa,Manilkara,excisa,Sapotaceae,,,,
Manilkara fasciculata,Manilkara,fasciculata,Sapotaceae,,,,
Manilkara gonavensis,Manilkara,gonavensis,Sapotaceae,,,,
Manilkara hexandra,Manilkara,hexandra,Sapotaceae,,,,
Manilkara huberi,Manilkara,huberi,Sapotaceae,,,,
Manilkara jaimiqui,Manilkara,jaimiqui,Sapotaceae,,,,
Manilkara kanosiensis,Manilkara,kanosiensis,Sapotaceae,,,,
Manilkara kauki,Manilkara,kauki,Sapotaceae,,,,
Manilkara longifolia,Manilkara,longifolia,Sapotaceae,,,,
Manilkara lososiana,Manilkara,lososiana,Sapotaceae,,,,
Manilkara mabokeensis,Manilkara,mabokeensis,Sapotaceae,,,,
Manilkara maxima,Manilkara,maxima,Sapotaceae,,,,
Manilkara mayarensis,Manilkara,mayarensis,Sapotaceae,,,,
Manilkara multifida,Manilkara,multifida,Sapotaceae,,,,
Manilkara nicholsonii,Manilkara,nicholsonii,Sapotaceae,,,,
Manilkara obovata,Manilkara,obovata,Sapotaceae,,,,
Manilkara paraensis,Manilkara,paraensis,Sapotaceae,,,,
Manilkara pleeana,Manilkara,pleeana,Sapotaceae,,,,
Manilkara pubicarpa,Manilkara,pubicarpa,Sapotaceae,,,,
Manilkara rufula,Manilkara,rufula,Sapotaceae,,,,
Manilkara spectabilis,Manilkara,spectabilis,Sapotaceae,,,,
Manilkara spp.,Manilkara,spp.,Sapotaceae,,,,
Manilkara subsericea,Manilkara,subsericea,Sapotaceae,,,,
Manilkara surinamensis,Manilkara,surinamensis,Sapotaceae,,,,
Manilkara sylvestris,Manilkara,sylvestris,Sapotaceae,,,,
Manilkara valenzuelana,Manilkara,valenzuelana,Sapotaceae,,,,
Manilkara zapota,Manilkara,zapota,Sapotaceae,,,,
Maniltoa floribunda,Maniltoa,floribunda,,,,,
Maniltoa minor,Maniltoa,minor,,,,,
Maniltoa peekelii,Maniltoa,peekelii,,,,,
Maniltoa schefferi,Maniltoa,schefferi,,,,,
Maniltoa vestita,Maniltoa,vestita,,,,,
Mankyua chejuense,Mankyua,chejuense,,,,,
Manniella cypripedioides,Manniella,cypripedioides,,,,,
Manoao colensoi,Manoao,colensoi,,,,,
Mansonia altissima,Mansonia,altissima,Malvaceae,,,,
Mapania enodis,Mapania,enodis,,,,,
Mapania ferruginea,Mapania,ferruginea,,,,,
Mapania floribunda,Mapania,floribunda,,,,,
Mapania longiflora,Mapania,longiflora,,,,,
Mapania raynaliana,Mapania,raynaliana,,,,,
Mapania seychellaria,Mapania,seychellaria,,,,,
Mapania tonkinensis,Mapania,tonkinensis,,,,,
Mapinguari desvauxianus,Mapinguari,desvauxianus,,,,,
Mappia racemosa,Mappia,racemosa,,,,,
Maquira coriacea,Maquira,coriacea,Moraceae,,,,
Maquira sclerophylla,Maquira,sclerophylla,Moraceae,,,,
Maranthes corymbosa,Maranthes,corymbosa,,,,,
Maranthes sanagensis,Maranthes,sanagensis,,,,,
Marantochloa mildbraedii,Marantochloa,mildbraedii,,,,,
Marcetella maderensis,Marcetella,maderensis,,,,,
Marcetella moquiniana,Marcetella,moquiniana,,,,,
Marcgravia crassiflora,Marcgravia,crassiflora,,,,,
Marcgravia elegans,Marcgravia,elegans,,,,,
Marcgravia grandifolia,Marcgravia,grandifolia,,,,,
Marcgravia polyadenia,Marcgravia,polyadenia,,,,,
Marcgraviastrum gigantophyllum,Marcgraviastrum,gigantophyllum,,,,,
Marcgraviastrum sodiroi,Marcgraviastrum,sodiroi,,,,,
Margaritaria anomala,Margaritaria,anomala,,,,,
Margaritaria cheloniphorbe,Margaritaria,cheloniphorbe,,,,,
Margelliantha caffra,Margelliantha,caffra,,,,,
Margelliantha lebelii,Margelliantha,lebelii,,,,,
Marila saramaccana,Marila,saramaccana,,,,,
Marila spiciformis,Marila,spiciformis,,,,,
Marina orcuttii,Marina,orcuttii,,,,,
Marina parryi,Marina,parryi,,,,,
Markea epifita,Markea,epifita,,,,,
Markea fosbergii,Markea,fosbergii,,,,,
Markea spruceana,Markea,spruceana,,,,,
Markhamia lutea,Markhamia,lutea,,,,,
Markhamia platycalyx,Markhamia,platycalyx,,,,,
Marlierea sintenisii,Marlierea,sintenisii,,,,,
Marlothiella gummifera,Marlothiella,gummifera,,,,,
Marojejya darianii,Marojejya,darianii,Arecaceae,,,,
Marojejya insignis,Marojejya,insignis,Arecaceae,,,,
Marsdenia exellii,Marsdenia,exellii,,,,,
Marsdenia glaziovii,Marsdenia,glaziovii,,,,,
Marsdenia magniflora,Marsdenia,magniflora,,,,,
Marsdenia obscura,Marsdenia,obscura,,,,,
Marsdenia robusta,Marsdenia,robusta,,,,,
Marsilea aegyptiaca,Marsilea,aegyptiaca,,,,,
Marsilea apposita,Marsilea,apposita,,,,,
Marsilea batardae,Marsilea,batardae,,,,,
Marsilea berhautii,Marsilea,berhautii,,,,,
Marsilea botryocarpa,Marsilea,botryocarpa,,,,,
Marsilea burchellii,Marsilea,burchellii,,,,,
Marsilea coromandelina,Marsilea,coromandelina,,,,,
Marsilea crenata,Marsilea,crenata,,,,,
Marsilea ephippiocarpa,Marsilea,ephippiocarpa,,,,,
Marsilea fadeniana,Marsilea,fadeniana,,,,,
Marsilea fenestrata,Marsilea,fenestrata,,,,,
Marsilea minuta,Marsilea,minuta,,,,,
Marsilea quadrifolia,Marsilea,quadrifolia,,,,,
Marsilea schelpeana,Marsilea,schelpeana,,,,,
Marsilea unicornis,Marsilea,unicornis,,,,,
Marsilea vera,Marsilea,vera,,,,,
Marsilea villifolia,Marsilea,villifolia,,,,,
Marsilea villosa,Marsilea,villosa,,,,,
Marsupella profunda,Marsupella,profunda,,,,,
Martellidendron hornei,Martellidendron,hornei,,,,,
Marthella trinitatis,Marthella,trinitatis,,,,,
Mascagnia haenkeana,Mascagnia,haenkeana,,,,,
Masdevallia abbreviata,Masdevallia,abbreviata,,,,,
Masdevallia acaroi,Masdevallia,acaroi,,,,,
Masdevallia acrochordonia,Masdevallia,acrochordonia,,,,,
Masdevallia adamsii,Masdevallia,adamsii,,,,,
Masdevallia adrianne,Masdevallia,adrianne,,,,,
Masdevallia aenigma,Masdevallia,aenigma,,,,,
Masdevallia agaster,Masdevallia,agaster,,,,,
Masdevallia aguirrei,Masdevallia,aguirrei,,,,,
Masdevallia akemiana,Masdevallia,akemiana,,,,,
Masdevallia alexandri,Masdevallia,alexandri,,,,,
Masdevallia alisimifolia,Masdevallia,alisimifolia,,,,,
Masdevallia alvaroi,Masdevallia,alvaroi,,,,,
Masdevallia amabillis,Masdevallia,amabillis,,,,,
Masdevallia amaluzae,Masdevallia,amaluzae,,,,,
Masdevallia amanda,Masdevallia,amanda,,,,,
Masdevallia ametroglossa,Masdevallia,ametroglossa,,,,,
Masdevallia amoena,Masdevallia,amoena,,,,,
Masdevallia amplexa,Masdevallia,amplexa,,,,,
Masdevallia ampullacea,Masdevallia,ampullacea,,,,,
Masdevallia anceps,Masdevallia,anceps,,,,,
Masdevallia andreae,Masdevallia,andreae,,,,,
Masdevallia andreettaeana,Masdevallia,andreettaeana,,,,,
Masdevallia andresiana,Masdevallia,andresiana,,,,,
Masdevallia anemone,Masdevallia,anemone,,,,,
Masdevallia anfracta,Masdevallia,anfracta,,,,,
Masdevallia angulata,Masdevallia,angulata,,,,,
Masdevallia angulifera,Masdevallia,angulifera,,,,,
Masdevallia anisomorpha,Masdevallia,anisomorpha,,,,,
Masdevallia anomala,Masdevallia,anomala,,,,,
Masdevallia antonii,Masdevallia,antonii,,,,,
Masdevallia aphanes,Masdevallia,aphanes,,,,,
Masdevallia apparitio,Masdevallia,apparitio,,,,,
Masdevallia apparito,Masdevallia,apparito,,,,,
Masdevallia aptera,Masdevallia,aptera,,,,,
Masdevallia arangoi,Masdevallia,arangoi,,,,,
Masdevallia ariasii,Masdevallia,ariasii,,,,,
Masdevallia arminii,Masdevallia,arminii,,,,,
Masdevallia assurgens,Masdevallia,assurgens,,,,,
Masdevallia asterotricha,Masdevallia,asterotricha,,,,,
Masdevallia atahualpa,Masdevallia,atahualpa,,,,,
Masdevallia attenuata,Masdevallia,attenuata,,,,,
Masdevallia audax,Masdevallia,audax,,,,,
Masdevallia aurea,Masdevallia,aurea,,,,,
Masdevallia aurorae,Masdevallia,aurorae,,,,,
Masdevallia ayabacana,Masdevallia,ayabacana,,,,,
Masdevallia bangii,Masdevallia,bangii,,,,,
Masdevallia barlaeana,Masdevallia,barlaeana,,,,,
Masdevallia barrowii,Masdevallia,barrowii,,,,,
Masdevallia belua,Masdevallia,belua,,,,,
Masdevallia bennettii,Masdevallia,bennettii,,,,,
Masdevallia berthae,Masdevallia,berthae,,,,,
Masdevallia bicolor,Masdevallia,bicolor,,,,,
Masdevallia bicornis,Masdevallia,bicornis,,,,,
Masdevallia boliviensis,Masdevallia,boliviensis,,,,,
Masdevallia bonplandii,Masdevallia,bonplandii,,,,,
Masdevallia bottae,Masdevallia,bottae,,,,,
Masdevallia bourdetteana,Masdevallia,bourdetteana,,,,,
Masdevallia brachyantha,Masdevallia,brachyantha,,,,,
Masdevallia brachyura,Masdevallia,brachyura,,,,,
Masdevallia brenneri,Masdevallia,brenneri,,,,,
Masdevallia brockmuelleri,Masdevallia,brockmuelleri,,,,,
Masdevallia bryophila,Masdevallia,bryophila,,,,,
Masdevallia buccinator,Masdevallia,buccinator,,,,,
Masdevallia bucculenta,Masdevallia,bucculenta,,,,,
Masdevallia bulbophyllopsis,Masdevallia,bulbophyllopsis,,,,,
Masdevallia burianii,Masdevallia,burianii,,,,,
Masdevallia cacodes,Masdevallia,cacodes,,,,,
Masdevallia caesia,Masdevallia,caesia,,,,,
Masdevallia calagrasalis,Masdevallia,calagrasalis,,,,,
Masdevallia calocalix,Masdevallia,calocalix,,,,,
Masdevallia caloptera,Masdevallia,caloptera,,,,,
Masdevallia calosiphon,Masdevallia,calosiphon,,,,,
Masdevallia calura,Masdevallia,calura,,,,,
Masdevallia campyloglossa,Masdevallia,campyloglossa,,,,,
Masdevallia cardiantha,Masdevallia,cardiantha,,,,,
Masdevallia carmenensis,Masdevallia,carmenensis,,,,,
Masdevallia carnosa,Masdevallia,carnosa,,,,,
Masdevallia carpishica,Masdevallia,carpishica,,,,,
Masdevallia carruthersiana,Masdevallia,carruthersiana,,,,,
Masdevallia castor,Masdevallia,castor,,,,,
Masdevallia catapheres,Masdevallia,catapheres,,,,,
Masdevallia caudata,Masdevallia,caudata,,,,,
Masdevallia caudivolvula,Masdevallia,caudivolvula,,,,,
Masdevallia cerastes,Masdevallia,cerastes,,,,,
Masdevallia chaetostoma,Masdevallia,chaetostoma,,,,,
Masdevallia chaparansis,Masdevallia,chaparansis,,,,,
Masdevallia chasei,Masdevallia,chasei,,,,,
Masdevallia chimboënsis,Masdevallia,chimboënsis,,,,,
Masdevallia chontalensis,Masdevallia,chontalensis,,,,,
Masdevallia chuspipatae,Masdevallia,chuspipatae,,,,,
Masdevallia cinnamomea,Masdevallia,cinnamomea,,,,,
Masdevallia citrinella,Masdevallia,citrinella,,,,,
Masdevallia civilis,Masdevallia,civilis,,,,,
Masdevallia clandestina,Masdevallia,clandestina,,,,,
Masdevallia cleistogama,Masdevallia,cleistogama,,,,,
Masdevallia cloesii,Masdevallia,cloesii,,,,,
Masdevallia cocapatae,Masdevallia,cocapatae,,,,,
Masdevallia coccinea,Masdevallia,coccinea,,,,,
Masdevallia collantesii,Masdevallia,collantesii,,,,,
Masdevallia collina,Masdevallia,collina,,,,,
Masdevallia colossus,Masdevallia,colossus,,,,,
Masdevallia concinna,Masdevallia,concinna,,,,,
Masdevallia condorensis,Masdevallia,condorensis,,,,,
Masdevallia constricta,Masdevallia,constricta,,,,,
Masdevallia copiosa,Masdevallia,copiosa,,,,,
Masdevallia corazonica,Masdevallia,corazonica,,,,,
Masdevallia cordeliana,Masdevallia,cordeliana,,,,,
Masdevallia corderoana,Masdevallia,corderoana,,,,,
Masdevallia coriacea,Masdevallia,coriacea,,,,,
Masdevallia corniculata,Masdevallia,corniculata,,,,,
Masdevallia cosima,Masdevallia,cosima,,,,,
Masdevallia cranion,Masdevallia,cranion,,,,,
Masdevallia crassicaudis,Masdevallia,crassicaudis,,,,,
Masdevallia crescenticola,Masdevallia,crescenticola,,,,,
Masdevallia cretata,Masdevallia,cretata,,,,,
Masdevallia cucullata,Masdevallia,cucullata,,,,,
Masdevallia cuprea,Masdevallia,cuprea,,,,,
Masdevallia cupularis,Masdevallia,cupularis,,,,,
Masdevallia curtipes,Masdevallia,curtipes,,,,,
Masdevallia cyclotega,Masdevallia,cyclotega,,,,,
Masdevallia cylix,Masdevallia,cylix,,,,,
Masdevallia dalessandroi,Masdevallia,dalessandroi,,,,,
Masdevallia dalstroemii,Masdevallia,dalstroemii,,,,,
Masdevallia datura,Masdevallia,datura,,,,,
Masdevallia davisii,Masdevallia,davisii,,,,,
Masdevallia deceptrix,Masdevallia,deceptrix,,,,,
Masdevallia decumana,Masdevallia,decumana,,,,,
Masdevallia dedscendens,Masdevallia,dedscendens,,,,,
Masdevallia deformis,Masdevallia,deformis,,,,,
Masdevallia delhierroi,Masdevallia,delhierroi,,,,,
Masdevallia delphina,Masdevallia,delphina,,,,,
Masdevallia demissa,Masdevallia,demissa,,,,,
Masdevallia deniseana,Masdevallia,deniseana,,,,,
Masdevallia densiflora,Masdevallia,densiflora,,,,,
Masdevallia dimorphotricha,Masdevallia,dimorphotricha,,,,,
Masdevallia discoidea,Masdevallia,discoidea,,,,,
Masdevallia discolor,Masdevallia,discolor,,,,,
Masdevallia don-quijote,Masdevallia,don-quijote,,,,,
Masdevallia dorisiae,Masdevallia,dorisiae,,,,,
Masdevallia draconis,Masdevallia,draconis,,,,,
Masdevallia dreiser,Masdevallia,dreiser,,,,,
Masdevallia dryada,Masdevallia,dryada,,,,,
Masdevallia dudleyi,Masdevallia,dudleyi,,,,,
Masdevallia dunstervillei,Masdevallia,dunstervillei,,,,,
Masdevallia dura,Masdevallia,dura,,,,,
Masdevallia dynastes,Masdevallia,dynastes,,,,,
Masdevallia eburnea,Masdevallia,eburnea,,,,,
Masdevallia echo,Masdevallia,echo,,,,,
Masdevallia ejiriana,Masdevallia,ejiriana,,,,,
Masdevallia elachys,Masdevallia,elachys,,,,,
Masdevallia elegans,Masdevallia,elegans,,,,,
Masdevallia elephanticeps,Masdevallia,elephanticeps,,,,,
Masdevallia empusa,Masdevallia,empusa,,,,,
Masdevallia encephala,Masdevallia,encephala,,,,,
Masdevallia ensata,Masdevallia,ensata,,,,,
Masdevallia epallax,Masdevallia,epallax,,,,,
Masdevallia ephelota,Masdevallia,ephelota,,,,,
Masdevallia estradae,Masdevallia,estradae,,,,,
Masdevallia eucharis,Masdevallia,eucharis,,,,,
Masdevallia eumeces,Masdevallia,eumeces,,,,,
Masdevallia eumeliae,Masdevallia,eumeliae,,,,,
Masdevallia eurynogaster,Masdevallia,eurynogaster,,,,,
Masdevallia excelsior,Masdevallia,excelsior,,,,,
Masdevallia expansa,Masdevallia,expansa,,,,,
Masdevallia expers,Masdevallia,expers,,,,,
Masdevallia exquisita,Masdevallia,exquisita,,,,,
Masdevallia falcago,Masdevallia,falcago,,,,,
Masdevallia fasciata,Masdevallia,fasciata,,,,,
Masdevallia figueroae,Masdevallia,figueroae,,,,,
Masdevallia filaria,Masdevallia,filaria,,,,,
Masdevallia flaveola,Masdevallia,flaveola,,,,,
Masdevallia floribunda,Masdevallia,floribunda,,,,,
Masdevallia foetens,Masdevallia,foetens,,,,,
Masdevallia formosa,Masdevallia,formosa,,,,,
Masdevallia fosterae,Masdevallia,fosterae,,,,,
Masdevallia fractiflexa,Masdevallia,fractiflexa,,,,,
Masdevallia fragrans,Masdevallia,fragrans,,,,,
Masdevallia frilehmannii,Masdevallia,frilehmannii,,,,,
Masdevallia fuchsii,Masdevallia,fuchsii,,,,,
Masdevallia fugueroae,Masdevallia,fugueroae,,,,,
Masdevallia fulvescens,Masdevallia,fulvescens,,,,,
Masdevallia garciae,Masdevallia,garciae,,,,,
Masdevallia gargantua,Masdevallia,gargantua,,,,,
Masdevallia geminiflora,Masdevallia,geminiflora,,,,,
Masdevallia gilbertoi,Masdevallia,gilbertoi,,,,,
Masdevallia glandulosa,Masdevallia,glandulosa,,,,,
Masdevallia glomerosa,Masdevallia,glomerosa,,,,,
Masdevallia gloriae,Masdevallia,gloriae,,,,,
Masdevallia gnoma,Masdevallia,gnoma,,,,,
Masdevallia goliath,Masdevallia,goliath,,,,,
Masdevallia graminea,Masdevallia,graminea,,,,,
Masdevallia guayanensis,Masdevallia,guayanensis,,,,,
Masdevallia guerrieroi,Masdevallia,guerrieroi,,,,,
Masdevallia gutierrezii,Masdevallia,gutierrezii,,,,,
Masdevallia guttulata,Masdevallia,guttulata,,,,,
Masdevallia harlequina,Masdevallia,harlequina,,,,,
Masdevallia hartmanii,Masdevallia,hartmanii,,,,,
Masdevallia heideri,Masdevallia,heideri,,,,,
Masdevallia helenae,Masdevallia,helenae,,,,,
Masdevallia helgae,Masdevallia,helgae,,,,,
Masdevallia henniae,Masdevallia,henniae,,,,,
Masdevallia hercules,Masdevallia,hercules,,,,,
Masdevallia herradurae,Masdevallia,herradurae,,,,,
Masdevallia heteroptera,Masdevallia,heteroptera,,,,,
Masdevallia hians,Masdevallia,hians,,,,,
Masdevallia hieroglyphica,Masdevallia,hieroglyphica,,,,,
Masdevallia hirtzii,Masdevallia,hirtzii,,,,,
Masdevallia hoeijeri,Masdevallia,hoeijeri,,,,,
Masdevallia hortensis,Masdevallia,hortensis,,,,,
Masdevallia hubeinii,Masdevallia,hubeinii,,,,,
Masdevallia hydrae,Masdevallia,hydrae,,,,,
Masdevallia hylodes,Masdevallia,hylodes,,,,,
Masdevallia hymenantha,Masdevallia,hymenantha,,,,,
Masdevallia hystrix,Masdevallia,hystrix,,,,,
Masdevallia icterina,Masdevallia,icterina,,,,,
Masdevallia idae,Masdevallia,idae,,,,,
Masdevallia ignea,Masdevallia,ignea,,,,,
Masdevallia immensa,Masdevallia,immensa,,,,,
Masdevallia impostor,Masdevallia,impostor,,,,,
Masdevallia indecora,Masdevallia,indecora,,,,,
Masdevallia infracta,Masdevallia,infracta,,,,,
Masdevallia ingridiana,Masdevallia,ingridiana,,,,,
Masdevallia instar,Masdevallia,instar,,,,,
Masdevallia ionocharis,Masdevallia,ionocharis,,,,,
Masdevallia irapana,Masdevallia,irapana,,,,,
Masdevallia iris,Masdevallia,iris,,,,,
Masdevallia ishikoi,Masdevallia,ishikoi,,,,,
Masdevallia isos,Masdevallia,isos,,,,,
Masdevallia jarae,Masdevallia,jarae,,,,,
Masdevallia josei,Masdevallia,josei,,,,,
Masdevallia juan-albertoi,Masdevallia,juan-albertoi,,,,,
Masdevallia karineae,Masdevallia,karineae,,,,,
Masdevallia klabochiorum,Masdevallia,klabochiorum,,,,,
Masdevallia kuhniorum,Masdevallia,kuhniorum,,,,,
Masdevallia kyphonantha,Masdevallia,kyphonantha,,,,,
Masdevallia laevis,Masdevallia,laevis,,,,,
Masdevallia lamia,Masdevallia,lamia,,,,,
Masdevallia lamprotyria,Masdevallia,lamprotyria,,,,,
Masdevallia lankesterana,Masdevallia,lankesterana,,,,,
Masdevallia lansbergii,Masdevallia,lansbergii,,,,,
Masdevallia lappifera,Masdevallia,lappifera,,,,,
Masdevallia lata,Masdevallia,lata,,,,,
Masdevallia lauheana,Masdevallia,lauheana,,,,,
Masdevallia leathersii,Masdevallia,leathersii,,,,,
Masdevallia lehmannii,Masdevallia,lehmannii,,,,,
Masdevallia lenae,Masdevallia,lenae,,,,,
Masdevallia leonardoi,Masdevallia,leonardoi,,,,,
Masdevallia leonii,Masdevallia,leonii,,,,,
Masdevallia leontoglossa,Masdevallia,leontoglossa,,,,,
Masdevallia leptoura,Masdevallia,leptoura,,,,,
Masdevallia leucantha,Masdevallia,leucantha,,,,,
Masdevallia lewisii,Masdevallia,lewisii,,,,,
Masdevallia ligiae,Masdevallia,ligiae,,,,,
Masdevallia lilacina,Masdevallia,lilacina,,,,,
Masdevallia lilianae,Masdevallia,lilianae,,,,,
Masdevallia limax,Masdevallia,limax,,,,,
Masdevallia lineolata,Masdevallia,lineolata,,,,,
Masdevallia lintricula,Masdevallia,lintricula,,,,,
Masdevallia livingstoneana,Masdevallia,livingstoneana,,,,,
Masdevallia loui,Masdevallia,loui,,,,,
Masdevallia lucernula,Masdevallia,lucernula,,,,,
Masdevallia ludibunda,Masdevallia,ludibunda,,,,,
Masdevallia ludibunella,Masdevallia,ludibunella,,,,,
Masdevallia luziae-mariae,Masdevallia,luziae-mariae,,,,,
Masdevallia lynchiphora,Masdevallia,lynchiphora,,,,,
Masdevallia lynniana,Masdevallia,lynniana,,,,,
Masdevallia macrogenia,Masdevallia,macrogenia,,,,,
Masdevallia macroglossa,Masdevallia,macroglossa,,,,,
Masdevallia macropus,Masdevallia,macropus,,,,,
Masdevallia macrura,Masdevallia,macrura,,,,,
Masdevallia maculata,Masdevallia,maculata,,,,,
Masdevallia maduroi,Masdevallia,maduroi,,,,,
Masdevallia mallii,Masdevallia,mallii,,,,,
Masdevallia maloi,Masdevallia,maloi,,,,,
Masdevallia manchinazae,Masdevallia,manchinazae,,,,,
Masdevallia mandarina,Masdevallia,mandarina,,,,,
Masdevallia manoloi,Masdevallia,manoloi,,,,,
Masdevallia manta,Masdevallia,manta,,,,,
Masdevallia marginella,Masdevallia,marginella,,,,,
Masdevallia marizae,Masdevallia,marizae,,,,,
Masdevallia marthae,Masdevallia,marthae,,,,,
Masdevallia martineae,Masdevallia,martineae,,,,,
Masdevallia martiniana,Masdevallia,martiniana,,,,,
Masdevallia mascarata,Masdevallia,mascarata,,,,,
Masdevallia mastodon,Masdevallia,mastodon,,,,,
Masdevallia mataxa,Masdevallia,mataxa,,,,,
Masdevallia maxilimax,Masdevallia,maxilimax,,,,,
Masdevallia mayaycu,Masdevallia,mayaycu,,,,,
Masdevallia medinae,Masdevallia,medinae,,,,,
Masdevallia medusa,Masdevallia,medusa,,,,,
Masdevallia mejiana,Masdevallia,mejiana,,,,,
Masdevallia melanoglossa,Masdevallia,melanoglossa,,,,,
Masdevallia melanopus,Masdevallia,melanopus,,,,,
Masdevallia melanoxanttha,Masdevallia,melanoxanttha,,,,,
Masdevallia meleagris,Masdevallia,meleagris,,,,,
Masdevallia menatoi,Masdevallia,menatoi,,,,,
Masdevallia mendozae,Masdevallia,mendozae,,,,,
Masdevallia mentosa,Masdevallia,mentosa,,,,,
Masdevallia merinoi,Masdevallia,merinoi,,,,,
Masdevallia mezae,Masdevallia,mezae,,,,,
Masdevallia microptera,Masdevallia,microptera,,,,,
Masdevallia microsiphon,Masdevallia,microsiphon,,,,,
Masdevallia midas,Masdevallia,midas,,,,,
Masdevallia milagroi,Masdevallia,milagroi,,,,,
Masdevallia minuta,Masdevallia,minuta,,,,,
Masdevallia misasii,Masdevallia,misasii,,,,,
Masdevallia molossoides,Masdevallia,molossoides,,,,,
Masdevallia molossus,Masdevallia,molossus,,,,,
Masdevallia monicana,Masdevallia,monicana,,,,,
Masdevallia monogona,Masdevallia,monogona,,,,,
Masdevallia mooreana,Masdevallia,mooreana,,,,,
Masdevallia morochoi,Masdevallia,morochoi,,,,,
Masdevallia murex,Masdevallia,murex,,,,,
Masdevallia mutica,Masdevallia,mutica,,,,,
Masdevallia mystica,Masdevallia,mystica,,,,,
Masdevallia naranjapatae,Masdevallia,naranjapatae,,,,,
Masdevallia navicularis,Masdevallia,navicularis,,,,,
Masdevallia nebulina,Masdevallia,nebulina,,,,,
Masdevallia newmaniana,Masdevallia,newmaniana,,,,,
Masdevallia nicaraguae,Masdevallia,nicaraguae,,,,,
Masdevallia nidifica,Masdevallia,nidifica,,,,,
Masdevallia niesseniae,Masdevallia,niesseniae,,,,,
Masdevallia nigricans,Masdevallia,nigricans,,,,,
Masdevallia nikoleana,Masdevallia,nikoleana,,,,,
Masdevallia nitens,Masdevallia,nitens,,,,,
Masdevallia nivea,Masdevallia,nivea,,,,,
Masdevallia norae,Masdevallia,norae,,,,,
Masdevallia norops,Masdevallia,norops,,,,,
Masdevallia notosibirica,Masdevallia,notosibirica,,,,,
Masdevallia obscurans,Masdevallia,obscurans,,,,,
Masdevallia odontocera,Masdevallia,odontocera,,,,,
Masdevallia odontopetala,Masdevallia,odontopetala,,,,,
Masdevallia omorenoi,Masdevallia,omorenoi,,,,,
Masdevallia ophioglossa,Masdevallia,ophioglossa,,,,,
Masdevallia oreas,Masdevallia,oreas,,,,,
