sc_name,genus,species,family,iucn_status_code,common_names,regions,wwf_high_risk_flag
Astrophytum asterias,Astrophytum,asterias,,,biznaga-algononcillo de estrella;sand dollar cactus;sand dollar cactus;sand dollar cactus;seaurchin starcactus;sand dollar cactus;star cactus;sand dollar cactus;star peyote;sand dollar cactus,,
Astrophytum capricorne,Astrophytum,capricorne,,,peyotillo;beznaga de estropajo;mechudo;beznaga de estropajo;birrete de obispo;beznaga de estropajo;beznaga de estropajo;beznaga de estropajo,,
Astrophytum caput-medusae,Astrophytum,caput-medusae,,,,,
Astrophytum coahuilense,Astrophytum,coahuilense,,,,,
Astrophytum myriostigma,Astrophytum,myriostigma,,,birrete de obispo;algononcillo de mitra;peyote cimarron;algononcillo de mitra;peyotillo;algononcillo de mitra;algononcillo de mitra;algononcillo de mitra;mitra;algononcillo de mitra;biznaga;algononcillo de mitra,,
Astrophytum ornatum,Astrophytum,ornatum,,,piojosa;liendrilla;liendrilla;liendrilla;algodoncillo;liendrilla,,
Asyneuma giganteum,Asyneuma,giganteum,,,,,
Asystasia glandulifera,Asystasia,glandulifera,,,,,
Asystasia laticapsula,Asystasia,laticapsula,,,,,
Asystasia lindauiana,Asystasia,lindauiana,,,,,
Asystasia linearis,Asystasia,linearis,,,,,
Asystasia lorata,Asystasia,lorata,,,,,
Asystasia macrophylla,Asystasia,macrophylla,,,,,
Asystasia masaiensis,Asystasia,masaiensis,,,,,
Asystasia minutiflora,Asystasia,minutiflora,,,,,
Asystasia moorei,Asystasia,moorei,,,,,
Asystasia richardsiae,Asystasia,richardsiae,,,,,
Asystasia schliebenii,Asystasia,schliebenii,,,,,
Asystasia tanzaniensis,Asystasia,tanzaniensis,,,,,
Atalaya capensis,Atalaya,capensis,,,cape wing-nut;cape wing-nut;kaapse kransessboom;cape wing-nut,,
Atalaya natalensis,Atalaya,natalensis,,,natalse kransesseboom;natal wing-nut;natal wing-nut;natal wing-nut,,
Ateleia gummifera,Ateleia,gummifera,,,,,
Ateleia popenoei,Ateleia,popenoei,,,,,
Ateleia salicifolia,Ateleia,salicifolia,,,,,
Atemnosiphon coriaceus,Atemnosiphon,coriaceus,,,,,
Athamanta cortiana,Athamanta,cortiana,,,,,
Athanasia imbricata,Athanasia,imbricata,,,,,
Athanasia spathulata,Athanasia,spathulata,,,,,
Atherosperma moschatum,Atherosperma,moschatum,Atherospermataceae,,,,
Athrotaxis cupressoides,Athrotaxis,cupressoides,,,pencil pine;pencil pine,,
Athrotaxis laxifolia,Athrotaxis,laxifolia,,,,,
Athrotaxis selaginoides,Athrotaxis,selaginoides,,,king billy pine;king william pine;king william pine;king william pine,,
Athyana weinmannifolia,Athyana,weinmannifolia,,,,,
Athyrium medium,Athyrium,medium,,,,,
Athyrium rondoense,Athyrium,rondoense,,,,,
Athyrium solenopteris,Athyrium,solenopteris,,,,,
Atkinsia cubensis,Atkinsia,cubensis,,,,,
Atractocarpus platyxylon,Atractocarpus,platyxylon,,,,,
Atractylis arbuscula,Atractylis,arbuscula,,,cabezuela marina;piñamar mayor;piñamar mayor;cancelillo;piñamar mayor;cardo enrejado;piñamar mayor,,
Atractylis preauxiana,Atractylis,preauxiana,,,piñamar;piñamar,,
Atraphaxis muschketowi,Atraphaxis,muschketowi,,,shrubby buckwheat;shrubby buckwheat,,
Atraphaxis teretifolia,Atraphaxis,teretifolia,,,,,
Atriplex lanfrancoi,Atriplex,lanfrancoi,,,maltese cliff orache;maltese cliff orache;bjanka tai-irdum;maltese cliff orache,,
Atriplex plebeja,Atriplex,plebeja,,,,,
Attalea crassispatha,Attalea,crassispatha,,,kowos;kokowos;kolowosh,,
Attalea funifera,Attalea,funifera,,,piacava;piassava palm;piassava palm;piassava palm,,
Attalea oleifera,Attalea,oleifera,,,falso-babacu,,
Attalea septuagenata,Attalea,septuagenata,,,,,
Attalea tessmannii,Attalea,tessmannii,,,cocao,,
Atuna cordata,Atuna,cordata,,,,,
Atuna elliptica,Atuna,elliptica,,,makita leka,,
Atuna indica,Atuna,indica,,,,,
Atuna penangiana,Atuna,penangiana,,,,,
Atuna travancorica,Atuna,travancorica,,,,,
Aubregrinia taiensis,Aubregrinia,taiensis,,,duatadwe-kese;zankoressou,,
Aucoumea klaineana,Aucoumea,klaineana,Burseraceae,,n'koumi;moukoumi;gaboon;okoume;angouma;okoume;okoumé,,
Auerodendron jamaicense,Auerodendron,jamaicense,,,,,
Auerodendron pauciflorum,Auerodendron,pauciflorum,,,,,
Aulacocalyx camerooniana,Aulacocalyx,camerooniana,,,,,
Aulacocalyx pallens,Aulacocalyx,pallens,,,,,
Aulonemia longiaristata,Aulonemia,longiaristata,,,,,
Aulotandra trigonocarpa,Aulotandra,trigonocarpa,,,,,
Aureliana fasciculata,Aureliana,fasciculata,,,,,
Australluma peschii,Australluma,peschii,,,,,
Austrobuxus cracens,Austrobuxus,cracens,,,,,
Austrobuxus montis-do,Austrobuxus,montis-do,,,,,
Austrocactus bertinii,Austrocactus,bertinii,,,,,
Austrocactus coxii,Austrocactus,coxii,,,,,
Austrocactus patagonicus,Austrocactus,patagonicus,,,,,
Austrocactus philippii,Austrocactus,philippii,,,,,
Austrocactus spiniflorus,Austrocactus,spiniflorus,,,espinifloro;espinifloro,,
Austrocedrus chilensis,Austrocedrus,chilensis,,,chilean cedar;chilean cedar;cordilleran cypress;chilean cedar;chilean cedar;chilean cedar,,
Austrocylindropuntia cylindrica,Austrocylindropuntia,cylindrica,,,,,
Austrocylindropuntia floccosa,Austrocylindropuntia,floccosa,,,,,
Austrocylindropuntia lagopus,Austrocylindropuntia,lagopus,,,,,
Austrocylindropuntia pachypus,Austrocylindropuntia,pachypus,,,,,
Austrocylindropuntia shaferi,Austrocylindropuntia,shaferi,,,,,
Austrocylindropuntia subulata,Austrocylindropuntia,subulata,,,eve's pin;eve's pin,,
Austrocylindropuntia verschaffeltii,Austrocylindropuntia,verschaffeltii,,,,,
Austrocylindropuntia vestita,Austrocylindropuntia,vestita,,,,,
Austrofolium equatorianum,Austrofolium,equatorianum,,,,,
Austrofolium howellii,Austrofolium,howellii,,,,,
Austromyrtus horizontalis,Austromyrtus,horizontalis,,,,,
Austromyrtus lotoides,Austromyrtus,lotoides,,,,,
Austrotaxus spicata,Austrotaxus,spicata,,,new caledonia yew;new caledonia yew,,
Autranella congolensis,Autranella,congolensis,Sapotaceae,,kabulungu;elang;uku;mukulungu;elanzok;mukulungu,,
Avellara fistulosa,Avellara,fistulosa,,,chicoria hueca;chicoria hueca,,
Avena abyssinica,Avena,abyssinica,,,ethiopian oat;ethiopian oat,,
Avena canariensis,Avena,canariensis,,,,,
Avena fatua,Avena,fatua,,,avoine folle;spring wild oat;folle avoine;spring wild oat;avena loca;spring wild oat;spring wild oat;spring wild oat;avena silvestre;spring wild oat;wild oat;spring wild oat,,
Avena hybrida,Avena,hybrida,,,,,
Avena sterilis,Avena,sterilis,,,animated oat;wild oat;wild oat;wild oat;sterile oat;wild oat;avena loca;wild oat;avena caballuna;wild oat;winter wild oat;wild oat;wild red oat;wild oat;wild oat;wild oat;wild oat,,
Avena strigosa,Avena,strigosa,,,sand oat;sand oat;black oat;sand oat,,
Avena volgensis,Avena,volgensis,,,,,
Avicennia alba,Avicennia,alba,,,,,
Avicennia bicolor,Avicennia,bicolor,,,,,
Avicennia germinans,Avicennia,germinans,,,mangle negro;black mangrove;black mangrove;black mangrove,,
Avicennia integra,Avicennia,integra,,,,,
Avicennia lanata,Avicennia,lanata,,,,,
Avicennia marina,Avicennia,marina,,,gray mangrove;gray mangrove,,
Avicennia officinalis,Avicennia,officinalis,,,,,
Avicennia rumphiana,Avicennia,rumphiana,,,,,
Avicennia schaueriana,Avicennia,schaueriana,,,mangle negro;mangle blanco;mangle blanco;mangle blanco,,
Avonia albissima,Avonia,albissima,,,,,
Avonia dinteri,Avonia,dinteri,,,,,
Avonia herreana,Avonia,herreana,,,,,
Avonia mallei,Avonia,mallei,,,,,
Avonia papyracea,Avonia,papyracea,,,,,
Avonia quinaria,Avonia,quinaria,,,,,
Avonia recurvata,Avonia,recurvata,,,,,
Avonia rhodesica,Avonia,rhodesica,,,,,
Avonia ruschii,Avonia,ruschii,,,,,
Avonia ustulata,Avonia,ustulata,,,,,
Axinaea merianiae,Axinaea,merianiae,,,,,
Axinaea nitida,Axinaea,nitida,,,,,
Axinaea pauciflora,Axinaea,pauciflora,,,,,
Axinaea quitensis,Axinaea,quitensis,,,,,
Axinaea sclerophylla,Axinaea,sclerophylla,,,,,
Axinaea sessilifolia,Axinaea,sessilifolia,,,,,
Axinaea sodiroi,Axinaea,sodiroi,,,,,
Axinandra zeylanica,Axinandra,zeylanica,,,,,
Axonopus scoparius,Axonopus,scoparius,,,maicillo;imperial crapet grass;imperial crapet grass;imperial crapet grass;capim colombia;imperial crapet grass;imperial grass;imperial crapet grass,,
Axonopus senescens,Axonopus,senescens,,,,,
Axyris caucasica,Axyris,caucasica,,,caucasian axyris;caucasian axyris,,
Ayapana ecuadorensis,Ayapana,ecuadorensis,,,,,
Ayapanopsis luteynii,Ayapanopsis,luteynii,,,,,
Azadirachta excelsa,Azadirachta,excelsa,Meliaceae,,,,
Azadirachta indica,Azadirachta,indica,Meliaceae,,,,
Azima sarmentosa,Azima,sarmentosa,,,sok doy;gai me,,
Azolla microphylla,Azolla,microphylla,,,,,
Azolla nilotica,Azolla,nilotica,,,,,
Azolla pinnata,Azolla,pinnata,,,ferny azolla;mosquito fern;water velvet;mosquito fern;mosquito fern;mosquito fern,,
Azorina vidalii,Azorina,vidalii,,,,,
Aztekium hintonii,Aztekium,hintonii,,,,,
Aztekium ritteri,Aztekium,ritteri,,,,,
Babiana longicollis,Babiana,longicollis,,,,,
Babiana salteri,Babiana,salteri,,,,,
Babiana scabrifolia,Babiana,scabrifolia,,,,,
Babiana sinuata,Babiana,sinuata,,,,,
Babiana socotrana,Babiana,socotrana,,,,,
Babiana striata,Babiana,striata,,,,,
Baccaurea glabrifolia,Baccaurea,glabrifolia,,,,,
Baccaurea hookeri,Baccaurea,hookeri,,,,,
Baccaurea latifolia,Baccaurea,latifolia,,,,,
Baccaurea odoratissima,Baccaurea,odoratissima,,,,,
Baccaurea polyneura,Baccaurea,polyneura,,,,,
Baccharis arbutifolia,Baccharis,arbutifolia,,,,,
Baccharis aretioides,Baccharis,aretioides,,,,,
Baccharis eggersii,Baccharis,eggersii,,,,,
Baccharis fusca,Baccharis,fusca,,,,,
Baccharis hambatensis,Baccharis,hambatensis,,,,,
Baccharis hieronymi,Baccharis,hieronymi,,,,,
Baccharis huairacajensis,Baccharis,huairacajensis,,,,,
Baccharis klattii,Baccharis,klattii,,,,,
Bacopa floribunda,Bacopa,floribunda,,,,,
Bacopa hamiltoniana,Bacopa,hamiltoniana,,,,,
Bacopa monnieri,Bacopa,monnieri,,,brahmi-sak;water hyssop;brahmi;water hyssop;sambrani chettu;water hyssop;medha giree;water hyssop;brahmi-sak;water hyssop;brahmi;water hyssop;nirbrahmi;water hyssop;brahmi;water hyssop;brahmi;water hyssop;brahmi;water hyssop;water hyssop;water hyssop;jalanevari;water hyssop;jalanevari;water hyssop,,
Bacopa rotundifolia,Bacopa,rotundifolia,,,,,
Bactris coloniata,Bactris,coloniata,,,,,
Bactris constanciae,Bactris,constanciae,,,,,
Bactris fissifrons,Bactris,fissifrons,,,chontilla;chontilla;yachoro;chontilla;huati-wi;chontilla;chontilla;cubarro;chontilla,,
Bactris glaucescens,Bactris,glaucescens,,,coquinha;tucum,,
Bactris horridispatha,Bactris,horridispatha,,,maraja;baralha,,
Bactris jamaicana,Bactris,jamaicana,,,prickly pole;prickly pole;macca macca;prickly pole,,
Bactris longiseta,Bactris,longiseta,,,huiscoyol;huiscoyol,,
Bactris nancibensis,Bactris,nancibensis,,,,,
Bactris pickelii,Bactris,pickelii,,,tucum-mirim;coquinho,,
Bactris setiflora,Bactris,setiflora,,,,,
Bactris setulosa,Bactris,setulosa,,,macanilla;chonta;macana,,
Bactris turbinocarpa,Bactris,turbinocarpa,,,,,
Badiera propinqua,Badiera,propinqua,,,,,
Badilloa atrescens,Badilloa,atrescens,,,,,
Badula crassa,Badula,crassa,,,,,
Badula platyphylla,Badula,platyphylla,,,,,
Badula reticulata,Badula,reticulata,,,,,
Bafodeya benna,Bafodeya,benna,,,siko-na;sigmyi;sigonyi;sigona;siko;kura;sigon;sigo,,
Bafutia tenuicaulis,Bafutia,tenuicaulis,,,,,
Bagassa guianensis,Bagassa,guianensis,Moraceae,,tatajuba,,
Baillonella toxiperma,Baillonella,toxiperma,Sapotaceae,,moabi,,
Baillonella toxisperma,Baillonella,toxisperma,Sapotaceae,,moabi;african pearwood;african pearwood;african pearwood;djave nut;african pearwood;njabi;african pearwood;adza;african pearwood;dimpampi;african pearwood;moabi,,
Baissea ochrantha,Baissea,ochrantha,,,,,
Balaka diffusa,Balaka,diffusa,,,,,
Balaka longirostris,Balaka,longirostris,,,mbalaka;niuniu,,
Balaka macrocarpa,Balaka,macrocarpa,,,niuniu,,
Balaka microcarpa,Balaka,microcarpa,,,,,
Balaka seemannii,Balaka,seemannii,,,niuniu;mbalaka;niu mbalaka,,
Balaka streptostachys,Balaka,streptostachys,,,,,
Balanocarpus heimii,Balanocarpus,heimii,Dipterocarpaceae,,chengal,,
Balanophora wilderi,Balanophora,wilderi,,,,,
Balanops balansae,Balanops,balansae,,,,,
Baldellia alpestris,Baldellia,alpestris,,,,,
Baldellia ranunculoides,Baldellia,ranunculoides,,,alisma fausse renoncule;lesser water-plantain;crowfoot-alisma;lesser water-plantain;lesser water-plantain;lesser water-plantain;lesser water-plantain;lesser water-plantain,,
Balfourodendron riedelianum,Balfourodendron,riedelianum,Rutaceae,,guarataia;guatambu blanco;pau cetim;guatambu blanco;pau marfim;guatambu blanco;pau liso;guatambu blanco;pequia mamona;guatambu blanco;marfim;guatambu blanco;guamixinga;guatambu blanco;guatambu;guatambu blanco;farinha seca;guatambu blanco;pequia;guatambu blanco;guataia;guatambu blanco;guatambu blanco;guatambu blanco,,
Ballochia amoena,Ballochia,amoena,,,,,
Ballochia atro-virgata,Ballochia,atro-virgata,,,,,
Ballochia rotundifolia,Ballochia,rotundifolia,,,,,
Balmea stormiae,Balmea,stormiae,Rubiaceae,,,,
Baloghia pininsularis,Baloghia,pininsularis,,,,,
Balsamocitrus camerunensis,Balsamocitrus,camerunensis,,,,,
Balthasaria mannii,Balthasaria,mannii,,,,,
Balthasaria schliebenii,Balthasaria,schliebenii,,,,,
Bambusa clavata,Bambusa,clavata,,,,,
Bambusa heterostachya,Bambusa,heterostachya,,,,,
Banara brasiliensis,Banara,brasiliensis,,,,,
Banara caymanensis,Banara,caymanensis,,,,,
Banara ibaguensis,Banara,ibaguensis,,,,,
Banara regia,Banara,regia,,,,,
Banara riparia,Banara,riparia,,,,,
Banara vanderbiltii,Banara,vanderbiltii,,,palo de ramon;palo de ramon,,
Banara wilsonii,Banara,wilsonii,,,,,
Baptisia sphaerocarpa,Baptisia,sphaerocarpa,,,yellow wild indigo;yellow wild indigo;round wild indigo;yellow wild indigo,,
Barbamine ketzkhovelii,Barbamine,ketzkhovelii,,,ketskhovelis barbamine;ketskhoveli's barbarea;ketskhoveli's barbarea;ketskhoveli's barbarea,,
Barbarea balcana,Barbarea,balcana,,,balkan yellow rocket;balkan yellow rocket,,
Barbarea bosniaca,Barbarea,bosniaca,,,bosnian yellow rocket;bosnian yellow rocket,,
Barbarea bracteosa,Barbarea,bracteosa,,,,,
Barbarea conferta,Barbarea,conferta,,,,,
Barbarea grandiflora,Barbarea,grandiflora,,,large-flowered barbarea;large-flowered barbarea;surepka krupnotsvetkovaya;large-flowered barbarea,,
Barbarea integrifolia,Barbarea,integrifolia,,,,,
Barbarea lepuznica,Barbarea,lepuznica,,,,,
Barbarea longirostris,Barbarea,longirostris,,,,,
Barbarea lutea,Barbarea,lutea,,,artvinian barbarea;artvinian barbarea,,
Barbarea macrophylla,Barbarea,macrophylla,,,,,
Barbarea plantaginea,Barbarea,plantaginea,,,,,
Barbarea rupicola,Barbarea,rupicola,,,,,
Barbarea sicula,Barbarea,sicula,,,,,
Barbarea verna,Barbarea,verna,,,berrillo;american cress;berro mastuerzo;american cress;early winter cress;american cress;upland cress;american cress;land cress;american cress;american winter cress;american cress;american cress;american cress;cresson de jardin;american cress;normandy cress;american cress;american cress,,
Barbarea vulgaris,Barbarea,vulgaris,,,herbe de sainte-barbe;herb barbaras;upland cress;herb barbaras;winter cress;herb barbaras;herbe aux charpentiers;herb barbaras;herb barbaras;rocket cress;herb barbaras;herb barbaras;herb barbaras;yellow rocket;herb barbaras,,
Barbosella anaristella,Barbosella,anaristella,,,,,
Barbosella circinata,Barbosella,circinata,,,,,
Barbosella culcullata,Barbosella,culcullata,,,,,
Barbosella geminata,Barbosella,geminata,,,,,
Barbosella monstrabilis,Barbosella,monstrabilis,,,,,
Barbosella orbicularis,Barbosella,orbicularis,,,,,
Barbosella prorepens,Barbosella,prorepens,,,,,
Barbosella reichenbachiana,Barbosella,reichenbachiana,,,,,
Barclaya longifolia,Barclaya,longifolia,,,orchid lily;orchid lily,,
Barclaya motleyi,Barclaya,motleyi,,,,,
Barkeria barkeriola,Barkeria,barkeriola,,,,,
Barkeria dorotheae,Barkeria,dorotheae,,,,,
Barkeria fritz-halbingeriana,Barkeria,fritz-halbingeriana,,,,,
Barkeria lindleyana,Barkeria,lindleyana,,,,,
Barkeria melanocaulon,Barkeria,melanocaulon,,,,,
Barkeria naevosa,Barkeria,naevosa,,,veined barkeria;veined barkeria,,
Barkeria obovata,Barkeria,obovata,,,,,
Barkeria palmeri,Barkeria,palmeri,,,,,
Barkeria scandens,Barkeria,scandens,,,,,
Barkeria shoemakeri,Barkeria,shoemakeri,,,,,
Barkeria skinneri,Barkeria,skinneri,,,,,
Barkeria spectabilis,Barkeria,spectabilis,,,,,
Barkeria strophinx,Barkeria,strophinx,,,,,
Barkeria uniflora,Barkeria,uniflora,,,,,
Barkeria whartoniana,Barkeria,whartoniana,,,,,
Barleria aculeata,Barleria,aculeata,,,,,
Barleria aenea,Barleria,aenea,,,,,
Barleria amanensis,Barleria,amanensis,,,,,
Barleria angustiloba,Barleria,angustiloba,,,,,
Barleria aristata,Barleria,aristata,,,,,
Barleria asterotricha,Barleria,asterotricha,,,,,
Barleria athiensis,Barleria,athiensis,,,,,
Barleria boranensis,Barleria,boranensis,,,,,
Barleria bornuensis,Barleria,bornuensis,,,,,
Barleria brevituba,Barleria,brevituba,,,,,
Barleria decaisniana,Barleria,decaisniana,,,,,
Barleria diplotricha,Barleria,diplotricha,,,,,
Barleria dulcis,Barleria,dulcis,,,,,
Barleria faulknerae,Barleria,faulknerae,,,,,
Barleria granarii,Barleria,granarii,,,,,
Barleria griseoviridis,Barleria,griseoviridis,,,,,
Barleria hirtifructa,Barleria,hirtifructa,,,,,
Barleria holstii,Barleria,holstii,,,,,
Barleria inclusa,Barleria,inclusa,,,,,
Barleria insolita,Barleria,insolita,,,,,
Barleria kitchingii,Barleria,kitchingii,,,rono,,
Barleria laceratiflora,Barleria,laceratiflora,,,,,
Barleria laeta,Barleria,laeta,,,,,
Barleria leandrii,Barleria,leandrii,,,,,
Barleria limnogeton,Barleria,limnogeton,,,,,
Barleria longipes,Barleria,longipes,,,,,
Barleria lukei,Barleria,lukei,,,,,
Barleria lukwangulensis,Barleria,lukwangulensis,,,,,
Barleria maclaudii,Barleria,maclaudii,,,,,
Barleria maculata,Barleria,maculata,,,,,
Barleria maritima,Barleria,maritima,,,,,
Barleria masaiensis,Barleria,masaiensis,,,,,
Barleria mpandensis,Barleria,mpandensis,,,,,
Barleria neurophylla,Barleria,neurophylla,,,,,
Barleria nyasensis,Barleria,nyasensis,,,,,
Barleria observatrix,Barleria,observatrix,,,,,
Barleria paolioides,Barleria,paolioides,,,,,
Barleria penelopeana,Barleria,penelopeana,,,,,
Barleria perrieri,Barleria,perrieri,,,,,
Barleria polhillii,Barleria,polhillii,,,,,
Barleria popovii,Barleria,popovii,,,,,
Barleria pseudosomalia,Barleria,pseudosomalia,,,,,
Barleria rhynchocarpa,Barleria,rhynchocarpa,,,,,
Barleria richardsiae,Barleria,richardsiae,,,,,
Barleria robertsoniae,Barleria,robertsoniae,,,,,
Barleria scandens,Barleria,scandens,,,,,
Barleria splendens,Barleria,splendens,,,,,
Barleria subregularis,Barleria,subregularis,,,,,
Barleria superata,Barleria,superata,,,,,
Barleria tetracantha,Barleria,tetracantha,,,,,
Barleria usambarica,Barleria,usambarica,,,,,
Barleria venenata,Barleria,venenata,,,,,
Barleria volkensii,Barleria,volkensii,,,,,
Barleria vollesenii,Barleria,vollesenii,,,,,
Barleria whytei,Barleria,whytei,,,,,
Barlia metlesicsiana,Barlia,metlesicsiana,,,,,
Barlia robertiana,Barlia,robertiana,,,,,
Barnadesia aculeata,Barnadesia,aculeata,,,,,
Barnadesia ciliata,Barnadesia,ciliata,,,,,
Barombia gracillima,Barombia,gracillima,,,,,
Barringtonia acutangula,Barringtonia,acutangula,Lecythidaceae,,,,
Barringtonia asiatica,Barringtonia,asiatica,Lecythidaceae,,butum;bang vuong;botong,,
Barringtonia payensiana,Barringtonia,payensiana,Lecythidaceae,,,,
Barringtonia seaturae,Barringtonia,seaturae,Lecythidaceae,,,,
Bartholina etheliae,Bartholina,etheliae,,,,,
Bartlettina campii,Bartlettina,campii,,,,,
Bartonia paniculata,Bartonia,paniculata,,,,,
Bartsia alba,Bartsia,alba,,,,,
Bartsia pumila,Bartsia,pumila,,,,,
Basananthe cupricola,Basananthe,cupricola,,,,,
Basananthe zanzibarica,Basananthe,zanzibarica,,,,,
Basiphyllaea angustifolia,Basiphyllaea,angustifolia,,,,,
Basiphyllaea corallicola,Basiphyllaea,corallicola,,,carter's orchid;carter's orchid,,
Baskervilla paranaensis,Baskervilla,paranaensis,,,,,
Basselinia deplanchei,Basselinia,deplanchei,,,,,
Basselinia eriostachys,Basselinia,eriostachys,,,,,
Basselinia favieri,Basselinia,favieri,,,,,
Basselinia glabrata,Basselinia,glabrata,,,,,
Basselinia gracilis,Basselinia,gracilis,,,,,
Basselinia humboldtiana,Basselinia,humboldtiana,,,,,
Basselinia iterata,Basselinia,iterata,,,,,
Basselinia moorei,Basselinia,moorei,,,,,
Basselinia pancheri,Basselinia,pancheri,,,,,
Basselinia porphyrea,Basselinia,porphyrea,,,,,
Basselinia sordida,Basselinia,sordida,,,,,
