,family,genus,species,sub_sp,common_name,range_state,is_tropical,is_coniferous,flag
19762,Leguminosae,Pterocarpus,zenkeri,,,,,,1.0
19763,,Pterocarya,pterocarpa,,lapina kryloplodnaya,,,,0.0
19764,Malvaceae,Pterocymbium,beccarii,,melembu;papita;taluto;po-ikeng;sawbya;kelumbuk;amberoi;oi-chang;po-kradang;teluto;keluak,MM;TH;PH;MY;ID,1.0,0.0,
19765,Malvaceae,Pterocymbium,oceanicum,,yanita,,,,1.0
19766,Malvaceae,Pterocymbium,tinctorium,,,,,0.0,
19767,Leguminosae,Pterogyne,nitens,,viraró;palo coca;madeira nova;tipa colorada;ibiráro;tipa colorado;cocal;amendoim bravo;guiraró;ibiraró;viraro;pau fava,,,0.0,0.0
19768,,Pteromonnina,fosbergii,,,,,,1.0
19769,,Pteronia,spinulosa,,,,,,0.0
19770,,Pterosiphonia,paucicorticata,,,,,,1.0
19771,Malvaceae,Pterospermum,acerifolium,,,,,0.0,
19772,Malvaceae,Pterospermum,blumeanum,,bayur;wadang,,,,1.0
19773,Malvaceae,Pterospermum,canescens,,,,,0.0,
19774,Malvaceae,Pterospermum,celebicum,,bayur sulawesi,,,,0.0
19775,Malvaceae,Pterospermum,cumingii,,baloi;talinguan,,,,1.0
19776,Malvaceae,Pterospermum,elmeri,,,,,,1.0
19777,Malvaceae,Pterospermum,elongatum,,,,,0.0,0.0
19778,Malvaceae,Pterospermum,fuscum,,,,,,1.0
19779,Malvaceae,Pterospermum,javanicum,,,,,0.0,
19780,Malvaceae,Pterospermum,kingtungense,,jingdong chizishu,,,,1.0
19781,Malvaceae,Pterospermum,longipes,,,,,,1.0
19782,Malvaceae,Pterospermum,megalanthum,,bayog,,,,1.0
19783,Malvaceae,Pterospermum,menglunense,,menglun chizishu,,,,1.0
19784,Malvaceae,Pterospermum,obliquum,,bayog,,,,0.0
19785,Malvaceae,Pterospermum,parvifolium,,,,,,1.0
19786,Malvaceae,Pterospermum,reticulatum,,,,,,1.0
19787,Malvaceae,Pterospermum,stapfianum,,bayur,,,,0.0
19788,Malvaceae,Pterospermum,subpeltatum,,,,,,1.0
19789,Malvaceae,Pterospermum,sumatranum,,,,,,0.0
19790,Malvaceae,Pterospermum,yunnanense,,yunnan chizishu,,,,1.0
19791,,Pterostyrax,psilophyllus,,small epaulette tree;baixinshu,,,,1.0
19792,,Pterygopodium,oxyphyllum,,tola chinfuta;nom sinedon;kitola;tchitola;akwakwa;tshibudimbu;emola;m'babou;lolagbola;tchitola,AO;CM;CG;CD;GA;NG,1.0,,0.0
19793,Malvaceae,Pterygota,alata,,,,,0.0,
19794,Malvaceae,Pterygota,bequaertii,,awari;poroposo;african pterygota;efok;kakende;ikame;anatolia;kyereyebere;pterygota;akodiakédé;kyere;koto;ake;kefe,GA;DE;NG;CD;GH;CF;CI;GB,1.0,0.0,1.0
19795,Malvaceae,Pterygota,horsfieldii,,,,,0.0,
19796,Malvaceae,Pterygota,macrocarpa,,awari;poroposo;african pterygota;oporoporo;kakende;ikame;anatolia;pterygota;kyereye;kyere;koto;ake;kefe,GA;DE;NG;CD;GH;CF;CI;GB,1.0,0.0,1.0
19797,,Pterygota,,,koto,CF;CI;GA;GH;NG;CD;DE;GB,1.0,,0.0
19798,,Ptilochaeta,nudipes,,,,,,1.0
19799,,Ptilostemon,greuteri,,,,,,1.0
19800,,Ptisana,purpurascens,,,,,,1.0
19801,,Ptychococcus,paradoxus,,,,,,0.0
19802,,Ptychopyxis,triradiata,,,,,,1.0
19803,,Ptychosperma,gracile,,kiskis,,,,1.0
19804,,Ptychosperma,microcarpum,,,,,,0.0
19805,,Puccinellia,angustata,,,,,,0.0
19806,,Puccinellia,arctica,,arctic alkali grass,,,,0.0
19807,,Puccinellia,ciliata,,,,,,1.0
19808,,Puccinellia,distans,,,,,,1.0
19809,,Puccinellia,nuttalliana,,,,,,0.0
19810,,Puccinellia,pungens,,,,,,1.0
19811,,Puccinellia,pusilla,,,,,,0.0
19812,,Puccinellia,raroflorens,,,,,,1.0
19813,,Pueraria,alopecuroides,,,,,,0.0
19814,,Pugetia,latiloba,,,,,,0.0
19815,,Pulicaria,arabica,,,,,,0.0
19816,,Pulicaria,aromatica,,,,,,1.0
19817,,Pulicaria,diffusa,,,,,,1.0
19818,,Pulicaria,dioscorides,,,,,,1.0
19819,,Pulicaria,diversifolia,,,,,,0.0
19820,,Pulicaria,elegans,,,,,,0.0
19821,,Pulicaria,filaginoides,,,,,,1.0
19822,,Pulicaria,inuloides,,,,,,0.0
19823,,Pulicaria,laciniata,,,,,,0.0
19824,,Pulicaria,lanata,,,,,,0.0
19825,,Pulicaria,scabra,,,,,,0.0
19826,,Pulicaria,sicula,,kum yaraotu,,,,0.0
19827,,Pulicaria,stephanocarpa,,,,,,0.0
19828,,Pulicaria,vieraeoides,,,,,,1.0
19829,,Pulicaria,vulgaris,,pulicaire commune;small fleabane,,,,0.0
19830,,Pullea,perryana,,mbulewa,,,,0.0
19831,,Pulmonaria,officinalis,,lungwort;geflecktes lungentrout,,,,0.0
19832,,Pulsatilla,grandis,,greater pasque flower,,,,0.0
19833,,Pulsatilla,slavica,,pasque flower;slovak pasque flower,,,,1.0
19834,,Pulsatilla,subslavica,,intermediate pasque flower,,,,1.0
19835,,Pulsatilla,vernalis,,pulsatila de primavera;spring pasque flower;pulsatille de printemps,,,,0.0
19836,,Pulsatilla,vulgaris,,pasque flower,,,,1.0
19837,,Pultenaea,brachytropis,,,,,,1.0
19838,,Pultenaea,echinula,,curved bush-pea,,,,1.0
19839,,Pultenaea,euchila,,orange pultenaea;large-flower bush-pea,,,,0.0
19840,,Pultenaea,pinifolia,,tree pultenaea,,,,1.0
19841,,Pultenaea,procumbens,,heathy bush-pea,,,,0.0
19842,,Pultenaea,setulosa,,ragged bush-pea;boorman’s bush-pea,,,,0.0
19843,,Pultenaea,vestita,,feather bush-pea,,,,0.0
19844,,Pultenaea,villifera,,yellow bush-pea,,,,1.0
19845,,Pultenaea,whiteana,,mount barney bush pea,,,,1.0
19846,,Punica,granatum,,pomegranate,,,,0.0
19847,,Punica,protopunica,,pomegranate tree,,,,1.0
19848,,Puya,aequatorialis,,,,,,0.0
19849,,Puya,alata,,,,,,1.0
19850,,Puya,angelensis,,,,,,1.0
19851,,Puya,castellanosii,,taraca,,,,1.0
19852,,Puya,compacta,,,,,,1.0
19853,,Puya,eryngioides,,,,,,0.0
19854,,Puya,exigua,,,,,,1.0
19855,,Puya,glomerifera,,,,,,0.0
19856,,Puya,herrerae,,achupalla;kishuara;quayara,,,,1.0
19857,,Puya,laccata,,,,,,1.0
19858,,Puya,maculata,,,,,,0.0
19859,,Puya,nutans,,,,,,1.0
19860,,Puya,obconica,,,,,,1.0
19861,,Puya,parviflora,,,,,,1.0
19862,,Puya,pichinchae,,,,,,1.0
19863,,Puya,pygmaea,,,,,,1.0
19864,,Puya,raimondii,,titanka;tica-tica;ccaarani;puya de raimondi;queen of the puna;kayara;queen of the andes;cuncosh;cara,,,,1.0
19865,,Puya,reflexiflora,,,,,,1.0
19866,,Puya,retrorsa,,,,,,0.0
19867,,Puya,roseana,,,,,,1.0
19868,,Puya,sodiroana,,,,,,1.0
19869,,Pycnandra,blanchonii,,,,,,1.0
19870,,Pycnandra,francei,,,,,,1.0
19871,,Pycnandra,kaalaensis,,,,,,1.0
19872,Myristicaceae,Pycnanthus,angolensis,,kpoyéi;ilomba;calabo;eteng;otié;akomu;walélé;lejonclo;lolako,GA;CM;GQ;AO;NG;CD;GH;SL;CG;CI,1.0,0.0,
19873,,Pycnanthus,kombo,,ilomba;eteng;ilomba;walélé;calabo;eteng;otié;akomu;kpoyéi;lolako;lejonclo;ilomba,AO;CM;CG;CI;GQ;GA;GH;NG;SL;CD,1.0,,0.0
19874,,Pycnocoma,littoralis,,,,,,1.0
19875,,Pycnocoma,macrantha,,,,,,1.0
19876,,Pycnospatha,arietina,,,,,,0.0
19877,,Pycreus,alleizettei,,,,,,1.0
19878,,Pycreus,bipartitus,,shining flatsedge;river cypress;souchet des rivières,,,,0.0
19879,,Pycreus,compressiformis,,,,,,1.0
19880,,Pycreus,cooperi,,,,,,0.0
19881,,Pycreus,demangei,,,,,,1.0
19882,,Pycreus,dwarkensis,,,,,,0.0
19883,,Pycreus,elegantulus,,,,,,0.0
19884,,Pycreus,flavescens,tanaensis,,,,,1.0
19885,,Pycreus,flavidus,,sarıberdi;souchet jaune;zigolo globoso,,,,0.0
19886,,Pycreus,intermedius,,,,,,0.0
19887,,Pycreus,macranthus,,,,,,0.0
19888,,Pycreus,macrostachyos,,,,,,0.0
19889,,Pycreus,mortonii,,,,,,0.0
19890,,Pycreus,nuerensis,,,,,,0.0
19891,,Pycreus,oakfortensis,,,,,,0.0
19892,,Pycreus,okavangensis,,,,,,0.0
19893,,Pycreus,pauper,,,,,,0.0
19894,,Pycreus,polystachyos,,bunchy flat sedge;zigolo termale,,,,0.0
19895,,Pycreus,pumilus,,,,,,0.0
19896,,Pycreus,puncticulatus,,,,,,0.0
19897,,Pycreus,sanguinolentus,,,,,,0.0
19898,,Pycreus,stramineus,,,,,,0.0
19899,,Pycreus,xantholepis,,,,,,0.0
19900,,Pygeum,africanum,,red stinkwood;bitter almond;mueri,GB,1.0,,0.0
19901,,Pyracantha,koidzumii,,,,,,1.0
19902,,Pyranthus,ambatoana,,,,,,1.0
19903,,Pyranthus,monantha,,fanamo,,,,1.0
19904,,Pyrenacantha,cordicula,,,,,,1.0
19905,,Pyrenaria,buisanensis,,,,,,1.0
19906,,Pyrenaria,kunstleri,,,,,,1.0
19907,,Pyrenaria,pahangensis,,,,,,0.0
19908,,Pyrenaria,serrata,,,,,,1.0
19909,,Pyrostria,italyensis,,,,,,1.0
19910,,Pyrostria,socotrana,,,,,,1.0
19911,,Pyrrosia,liebuschii,,,,,,1.0
19912,Rosaceae,Pyrus,anatolica,,,,,,0.0
19913,Rosaceae,Pyrus,asia-mediae,,,,,,1.0
19914,Rosaceae,Pyrus,browiczii,,grusha brovicha;tandzeni brovichi;brovich's pear,,,,1.0
19915,Rosaceae,Pyrus,cajon,,,,,,1.0
19916,Rosaceae,Pyrus,castribonensis,,pero di castelbuono,,,,0.0
19917,Rosaceae,Pyrus,chosrovica,,grusha khosrovskaya;tandzeni khosrovi;khosrovian pear,,,,1.0
19918,Rosaceae,Pyrus,ciancioi,,pero di ciancio,,,,1.0
19919,Rosaceae,Pyrus,communis,,peral;wild pear;poirier;pear;pera;poirier sauvage,,,0.0,0.0
19920,Rosaceae,Pyrus,complexa,,tandzeni kharnvats;mixed pear;grusha smeshannaya,,,,1.0
19921,Rosaceae,Pyrus,daralagezi,,tandzeni darelegisi;grusha darelegisskaya;daralagezian pear,,,,1.0
19922,Rosaceae,Pyrus,elata,,tandzeni bardzr;tall pear;grusha vysokaja,,,,1.0
19923,Rosaceae,Pyrus,gergerana,,grusha gergeranskaya;gergeranian pear;tandzeni her-heri,,,,1.0
19924,Rosaceae,Pyrus,hajastana,,tandzeni hajastani;grusha ajastanskaja;hayastanyan pear,,,,1.0
19925,Rosaceae,Pyrus,hakkiarica,,,,,,1.0
19926,Rosaceae,Pyrus,korshinskyi,,,,,,1.0
19927,Rosaceae,Pyrus,nutans,,drooping pear;tandzeni khonarhac;grusha poniklaya,,,,1.0
19928,Rosaceae,Pyrus,oxyprion,,,,,,0.0
19929,Rosaceae,Pyrus,salicifolia,,,,,,0.0
19930,Rosaceae,Pyrus,serikensis,,,,,,1.0
19931,Rosaceae,Pyrus,sicanorum,,pero dei sicani;pero dei monti sicani,,,,0.0
19932,Rosaceae,Pyrus,sosnovskyi,,tandzeni sosnovsku;grusha sosnovskogo;sosnovsky's pear,,,,1.0
19933,Rosaceae,Pyrus,spinosa,,almond-leaf pear;peral amigdaliforme;poirier aux feuilles d'amande,,,,0.0
19934,Rosaceae,Pyrus,tadshikistanica,,,,,,1.0
19935,Rosaceae,Pyrus,tamamschianae,,tamamshyan's pear;grusha tamamshyan;tandzeni tamamshyani,,,,1.0
19936,Rosaceae,Pyrus,theodorovii,,grusha fedorova;teodorov's pear;tandzeni teodorovi,,,,1.0
19937,Rosaceae,Pyrus,vallis-demonis,,pero di val demone,,,,1.0
19938,Rosaceae,Pyrus,voronovii,,tandzeni voronovi;grusha voronova;voronov's pear,,,,1.0
19939,Vochysiaceae,Qualea,albiflora,,,,,0.0,
19940,Vochysiaceae,Qualea,calantha,,,,,,1.0
19941,Vochysiaceae,Qualea,coerulea,,,,,0.0,
19942,Vochysiaceae,Qualea,dinizii,,,,,0.0,
19943,Vochysiaceae,Qualea,impexa,,,,,,1.0
19944,Vochysiaceae,Qualea,paraensis,,,,,0.0,
19945,Vochysiaceae,Qualea,parviflora,,,,,0.0,
19946,Vochysiaceae,Qualea,rosea,,,,,0.0,
19947,,Qualea,,,mandio­queira,BR;GF;SR;VE,1.0,,0.0
19948,,Quararibea,aurantiocalyx,,,,,,1.0
19949,,Quararibea,dolichosiphon,,,,,,1.0
19950,,Quararibea,gomeziana,,,,,,1.0
19951,,Quararibea,pendula,,,,,,1.0
19952,,Quararibea,platyphylla,,,,,,1.0
19953,,Quararibea,pterocalyx,,wild palm;cinco dedos,,,,1.0
19954,,Quararibea,sanblasensis,,,,,,1.0
19955,,Quararibea,santaritensis,,,,,,1.0
19956,,Quararibea,velutina,,,,,,1.0
19957,,Quararibea,yunckeri,,,,,,1.0
19958,,Quassia,sanguinea,,,,,,1.0
19959,,Queenslandiella,hyalina,,queensland sedge,,,,0.0
19960,Fagaceae,Quercus,acerifolia,,maple-leaved oak,,,,1.0
19961,Fagaceae,Quercus,acuta,,,,,0.0,
19962,Fagaceae,Quercus,acutifolia,,encino rojo;encino laurelillo;encino saucillo;encino de asta;encino tepezcohuite;encino blanco;encino pepitillo,,,,1.0
19963,Fagaceae,Quercus,agrifolia,,california live oak;coast live oak,,,,0.0
19964,Fagaceae,Quercus,ajoensis,,ajo mountain scrub oak,,,,1.0
19965,Fagaceae,Quercus,alba,,white oak,,,0.0,0.0
19966,Fagaceae,Quercus,albocinta,,kusi;mexhachuka,,,,0.0
19967,Fagaceae,Quercus,alnifolia,,golden oak;golden oak of cyprus,,,,0.0
19968,Fagaceae,Quercus,alpescens,,,,,,1.0
19969,Fagaceae,Quercus,arizonica,,arizona white oak,,,,0.0
19970,Fagaceae,Quercus,arkansana,,arkansas oak,,,0.0,1.0
19971,Fagaceae,Quercus,aucheri,,boz pirnal oak,,,,0.0
19972,Fagaceae,Quercus,austrina,,bastard white oak;bluff oak,,,,1.0
19973,Fagaceae,Quercus,basaseachicensis,,,,,,1.0
19974,Fagaceae,Quercus,benthamii,,,,,,1.0
19975,Fagaceae,Quercus,berberidifolia,,california scrub oak,,,,0.0
19976,Fagaceae,Quercus,bicolor,,swamp white oak,,,0.0,0.0
19977,Fagaceae,Quercus,boyntonii,,boynton oak,,,,1.0
19978,Fagaceae,Quercus,brandegeei,,encino arroyero,,,,1.0
19979,Fagaceae,Quercus,brenesii,,roble,,,,1.0
19980,Fagaceae,Quercus,buckleyi,,texas red oak;buckley oak,,,,0.0
19981,Fagaceae,Quercus,bumelioides,,,,,,1.0
19982,Fagaceae,Quercus,canariensis,,mirbecks oak;algerian oak,,,,1.0
19983,Fagaceae,Quercus,carmenensis,,mexican oak,,,,1.0
19984,Fagaceae,Quercus,castanea,,,,,,0.0
19985,Fagaceae,Quercus,cedrosensis,,cedros island oak,,,,1.0
19986,Fagaceae,Quercus,cerrioides,,roble pubescente;roble pubescent,,,,0.0
19987,Fagaceae,Quercus,cerris,,,,,0.0,
19988,Fagaceae,Quercus,chapmanii,,chapman oak,,,,0.0
19989,Fagaceae,Quercus,chihuahuensis,,,,,,0.0
19990,Fagaceae,Quercus,chrysolepis,,canyon oak;canyon live oak;maul oak;goldcup oak,,,0.0,0.0
19991,Fagaceae,Quercus,coahuilensis,,,,,,1.0
19992,Fagaceae,Quercus,coccinea,,scarlet oak,,,0.0,0.0
19993,Fagaceae,Quercus,congesta,,,,,,0.0
19994,Fagaceae,Quercus,convallata,,encino,,,,0.0
19995,Fagaceae,Quercus,conzattii,,,,,,0.0
19996,Fagaceae,Quercus,cornelius-mulleri,,chêne de muller;muller oak,,,,0.0
19997,Fagaceae,Quercus,costaricensis,,roble negro,,,,1.0
19998,Fagaceae,Quercus,crassifolia,,leather leaf mexican oak;bochilte;encino chicharron,,,,0.0
19999,Fagaceae,Quercus,crenata,,,,,,1.0
20000,Fagaceae,Quercus,dalechampii,,,,,,1.0
20001,Fagaceae,Quercus,deliquescens,,,,,,1.0
20002,Fagaceae,Quercus,dentata,,,,,0.0,0.0
20003,Fagaceae,Quercus,depressa,,,,,,0.0
20004,Fagaceae,Quercus,depressipes,,davis mountain oak,,,,0.0
20005,Fagaceae,Quercus,devia,,,,,,1.0
20006,Fagaceae,Quercus,douglasii,,blue oak;iron oak;mountain oak,,,,0.0
20007,Fagaceae,Quercus,dumosa,,nuttall's scrub oak;coastal sage scrub oak,,,,1.0
20008,Fagaceae,Quercus,durata,,leather oak,,,,0.0
20009,Fagaceae,Quercus,ellipsoidalis,,hill's oak,,,,0.0
20010,Fagaceae,Quercus,emoryi,,bellota;emory oak,,,,0.0
20011,Fagaceae,Quercus,engelmannii,,engelmann oak,,,,1.0
20012,Fagaceae,Quercus,excelsa,,,,,,1.0
20013,Fagaceae,Quercus,falcata,,spanish oak;southern red oak,,,0.0,0.0
20014,Fagaceae,Quercus,flagellifera,,,,,,1.0
20015,Fagaceae,Quercus,frainetto,,hungarian oak,,,,0.0
20016,Fagaceae,Quercus,fulva,,,,,,0.0
20017,Fagaceae,Quercus,fusiformis,,texas live oak,,,,0.0
20018,Fagaceae,Quercus,galeanensis,,,,,,1.0
20019,Fagaceae,Quercus,gambelii,,gambel oak;scrub oak,,,,0.0
20020,Fagaceae,Quercus,garryana,,brewer oak;oregon white oak;post oak;garry oak,,,0.0,0.0
20021,Fagaceae,Quercus,geminata,,sand live oak,,,,0.0
20022,Fagaceae,Quercus,georgiana,,georgia oak,,,,1.0
20023,Fagaceae,Quercus,germana,,,,,,1.0
20024,Fagaceae,Quercus,graciliformis,,chisos oak;graceful oak;slender oak,,,,1.0
20025,Fagaceae,Quercus,gravesii,,chisos red oak;grave's oak,,,,0.0
20026,Fagaceae,Quercus,grisea,,gray oak,,,,0.0
20027,Fagaceae,Quercus,gulielmitreleasei,,,,,,1.0
20028,Fagaceae,Quercus,havardii,,shinnery oak;harvard oak,,,,1.0
20029,Fagaceae,Quercus,hemisphaerica,,darlington oak,,,,0.0
20030,Fagaceae,Quercus,hinckleyi,,hinckley's oak,,,,1.0
20031,Fagaceae,Quercus,hintonii,,encino prieto,,,,1.0
20032,Fagaceae,Quercus,hintoniorum,,,,,,1.0
20033,Fagaceae,Quercus,hypoleucoides,,silverleaf oak,,,,0.0
20034,Fagaceae,Quercus,hypoxantha,,,,,,1.0
20035,Fagaceae,Quercus,ichnusae,,,,,,0.0
20036,Fagaceae,Quercus,ilex,ballota,el ballot el akhdar;chaparra;tasaft;amazigh;pirnal mese;tassaft;l'kerrouch;encina dulce;carrasca;sardon;evergreen oak;mata parda;holm oak,,,,0.0
20037,Fagaceae,Quercus,ilicifolia,,scrub oak;bear oak,,,,0.0
20038,Fagaceae,Quercus,imbricaria,,laurel oak;shingle oak,,,,0.0
20039,Fagaceae,Quercus,incana,,bluejack oak,,,,0.0
20040,Fagaceae,Quercus,inopina,,sandhill oak,,,,0.0
20041,Fagaceae,Quercus,intricata,,dwarf oak,,,,0.0
20042,Fagaceae,Quercus,invaginata,,,,,,1.0
20043,Fagaceae,Quercus,john-tuckeri,,tucker's oak,,,,0.0
20044,Fagaceae,Quercus,kelloggii,,california black oak;kellogg oak,,,0.0,0.0
20045,Fagaceae,Quercus,laceyi,,texas blue oak;lacey oak,,,,0.0
20046,Fagaceae,Quercus,laevis,,turkey oak,,,,0.0
20047,Fagaceae,Quercus,laurifolia,,swamp laurel oak,,,,0.0
20048,Fagaceae,Quercus,liebmannii,,,,,,0.0
20049,Fagaceae,Quercus,lobata,,california white oak;valley oak,,,0.0,1.0
20050,Fagaceae,Quercus,lyrata,,overcup oak,,,0.0,0.0
20051,Fagaceae,Quercus,macdonaldii,,macdonald oak,,,,1.0
20052,Fagaceae,Quercus,macdougallii,,,,,,1.0
20053,Fagaceae,Quercus,macrocarpa,,bur oak,,,0.0,0.0
20054,Fagaceae,Quercus,margarettae,,sand post oak;dwarf post oak,,,,0.0
20055,Fagaceae,Quercus,marilandica,,blackjack oak,,,,0.0
20056,Fagaceae,Quercus,martinezii,,,,,,0.0
20057,Fagaceae,Quercus,michauxii,,swamp chestnut oak,,,0.0,0.0
20058,Fagaceae,Quercus,minima,,dwarf live oak,,,,0.0
20059,Fagaceae,Quercus,miquihuanensis,,,,,,1.0
20060,Fagaceae,Quercus,mohriana,,mohr oak,,,,0.0
20061,Fagaceae,Quercus,mongolica,crispula,oak,RU,,0.0,
20062,Fagaceae,Quercus,montana,,chestnut oak,,,0.0,0.0
20063,Fagaceae,Quercus,muehlenbergii,,yellow chestnut oak;chinkapin oak,,,0.0,0.0
20064,Fagaceae,Quercus,mulleri,,,,,,1.0
20065,Fagaceae,Quercus,myrsinifolia,,,,,0.0,
20066,Fagaceae,Quercus,myrtifolia,,myrtle oak,,,,0.0
20067,Fagaceae,Quercus,nigra,,water oak,,,,0.0
20068,Fagaceae,Quercus,oblongifolia,,mexican blue oak,,,,0.0
20069,Fagaceae,Quercus,oglethorpensis,,oglethorpe oak,,,,1.0
20070,Fagaceae,Quercus,pacifica,,channel island scrub oak;pacific oak;island scrub oak,,,,1.0
20071,Fagaceae,Quercus,pagoda,,cherrybark oak,,,,0.0
20072,Fagaceae,Quercus,palmeri,,palmer oak;dunn oak,,,,1.0
20073,Fagaceae,Quercus,palustris,,pin oak,,,0.0,0.0
20074,Fagaceae,Quercus,parvula,,santa cruz island oak,,,,1.0
20075,Fagaceae,Quercus,pauciradiata,,,,,,1.0
20076,Fagaceae,Quercus,peninsularis,,pacific emory oak,,,,1.0
20077,Fagaceae,Quercus,perpallida,,,,,,1.0
20078,Fagaceae,Quercus,petraea,huguetiana,roble albar;sessile oak,,,0.0,0.0
20079,Fagaceae,Quercus,phellos,,willow oak,,,,0.0
20080,Fagaceae,Quercus,phillyreoides,,,,,0.0,
20081,Fagaceae,Quercus,planipocula,,,,,,0.0
20082,Fagaceae,Quercus,polymorpha,,net-leaf white oak;mexican white oak,,,,0.0
20083,Fagaceae,Quercus,praeco,,,,,,0.0
20084,Fagaceae,Quercus,praineana,,,,,,1.0
20085,Fagaceae,Quercus,prinoides,,dwarf chinquapin oak,,,,0.0
20086,Fagaceae,Quercus,pumila,,runner oak,,,,0.0
20087,Fagaceae,Quercus,pungens,,pungent oak;sandpaper oak,,,,0.0
20088,Fagaceae,Quercus,purulhana,,,,,,1.0
20089,Fagaceae,Quercus,pyrenaica,,pyrenean oak,,,,0.0
20090,Fagaceae,Quercus,rapurahuensis,,,,,,1.0
20091,Fagaceae,Quercus,rex,,daguo qinggang,,,,1.0
20092,Fagaceae,Quercus,robur,,european oak;english oak;pelarek;chêne pédonculé;pedunculate oak;dub cereščatyj;skogsek,,,0.0,0.0
20093,Fagaceae,Quercus,robusta,,robust oak,,,,1.0
20094,Fagaceae,Quercus,rubra,,northern red oak,,,0.0,0.0
20095,Fagaceae,Quercus,rugosa,,netleaf oak,,,,0.0
20096,Fagaceae,Quercus,rysophylla,,,,,,1.0
20097,Fagaceae,Quercus,sadleriana,,sadler's oak;deer oak,,,,1.0
20098,Fagaceae,Quercus,sebifera,,,,,,0.0
20099,Fagaceae,Quercus,shumardii,,shumard oak,,,0.0,0.0
20100,Fagaceae,Quercus,similis,,delta post oak;swamp post oak,,,,0.0
20101,Fagaceae,Quercus,sinuata,,durand oak,,,,0.0
20102,Fagaceae,Quercus,skinneri,,,,,,1.0
20103,Fagaceae,Quercus,skutchii,,,,,,1.0
20104,Fagaceae,Quercus,stellata,,post oak;iron oak,,,0.0,0.0
20105,Fagaceae,Quercus,suber,,cork oak,,,,0.0
20106,Fagaceae,Quercus,subspathulata,,,,,,1.0
20107,Fagaceae,Quercus,tardifolia,,lateleaf oak;chisos mountains oak,,,,1.0
20108,Fagaceae,Quercus,texana,,nuttall oak,,,,0.0
20109,Fagaceae,Quercus,tomentella,,island oak,,,,1.0
20110,Fagaceae,Quercus,tonduzii,,roble,,,,1.0
20111,Fagaceae,Quercus,toumeyi,,encino;toumey oak,,,,1.0
20112,Fagaceae,Quercus,trojana,,makedonya mesesi;macedonian oak;trojan oak,,,,0.0
20113,Fagaceae,Quercus,turbinella,,encino chaparro;sonoran scrub oak;desert scrub oak;turbinella oak;roble gris,,,,0.0
20114,Fagaceae,Quercus,undata,,,,,,1.0
20115,Fagaceae,Quercus,uxoris,,,,,,1.0
20116,Fagaceae,Quercus,vacciniifolia,,huckleberry oak,,,,0.0
20117,Fagaceae,Quercus,vaseyana,,shin oak;vasey oak;sandpaper oak,,,,0.0
20118,Fagaceae,Quercus,velutina,,black oak,,,0.0,0.0
20119,Fagaceae,Quercus,vicentensis,,,,,,1.0
20120,Fagaceae,Quercus,viminea,,mexican willow oak,,,,0.0
20121,Fagaceae,Quercus,virginiana,,southern live oak;virginia live oak,,,0.0,0.0
20122,Fagaceae,Quercus,wislizeni,,interior live oak,,,,0.0
20123,Fagaceae,Quercus,xalapensis,,,,,,1.0
20124,Fagaceae,Quercus,zempoaltepecana,,,,,,1.0
20125,,Quiabentia,verticillata,,,,,,0.0
20126,,Quiabentia,zehntneri,,espinho de santo antonio;flor de cera;cai cai;quiabento,,,,0.0
20127,,Quiina,colonensis,,,,,,1.0
20128,,Quiina,jamaicensis,,,,,,0.0
20129,,Quiina,schippii,,,,,,1.0
20130,,Rachicallis,americana,,,,,,0.0
20131,,Racinaea,blassii,,,,,,1.0
20132,,Racinaea,euryelytra,,,,,,1.0
20133,,Racinaea,hauggiae,,,,,,1.0
20134,,Racinaea,inconspicua,,,,,,1.0
20135,,Racinaea,pseudotetrantha,,huicundo,,,,1.0
20136,,Racinaea,quadripinnata,,huaicundo,,,,1.0
20137,,Racinaea,sinuosa,,,,,,1.0
20138,,Racinaea,tandapiana,,,,,,1.0
20139,,Racinaea,tripinnata,,,,,,1.0
20140,,Radermachera,pinnata,acuminata,,,,,0.0
20141,,Radermachera,ramiflora,,,,,,0.0
20142,,Radiogrammitis,cheesemanii,,,,,,1.0
20143,,Radula,jonesii,,,,,,1.0
20144,,Radula,visianica,,,,,,1.0
20145,,Rafflesia,magnifica,,,,,,1.0
20146,,Ramonda,myconi,,orella d’ós;ramondie des pyrénées;pyrenean-violet;hierba cerruda,,,,0.0
20147,,Ramonda,serbica,,,,,,0.0
20148,,Ramosmania,rodriguesii,,café marron,,,,1.0
20149,,Ranalisma,humile,,,,,,0.0
20150,,Ranalisma,rostrata,,mui vang,,,,1.0
20151,,Randia,aculeata,,,,,,1.0
20152,,Randia,carlosiana,,,,,,1.0
20153,,Randia,jamaicensis,,,,,,1.0
20154,,Randia,pancheriana,,,,,,1.0
20155,,Randia,pleiomeris,,tintero;crucito,,,,1.0
20156,,Ranunculus,allenii,,renoncule d'allen;allen's buttercup,,,,0.0
20157,,Ranunculus,ambigens,,,,,,0.0
20158,,Ranunculus,aquatilis,,ranuncolo acquatico;common water-crowfoot;renoncule aquatique,,,,0.0
20159,,Ranunculus,aragazi,,ljutik aragatsskiy;aragatsian buttercup;gortnuk aragatsi,,,,1.0
20160,,Ranunculus,aurasiacus,,,,,,0.0
20161,,Ranunculus,bangii,,,,,,1.0
20162,,Ranunculus,batrachioides,,ranuncolo giallo-bianco,,,,1.0
