,entity_id,sc_name,family,genus,species,sub_sp,common_name,range_state,is_tropical,is_coniferous,flag
23878,23879,Pouteria aristata,Sapotaceae,Pouteria,aristata,,,,,,1.0
23879,23880,Pouteria atabapoensis,Sapotaceae,Pouteria,atabapoensis,,,,,,0.0
22509,22510,Pouteria austin-smithii,Sapotaceae,Pouteria,austin-smithii,,,,,,1.0
23881,23882,Pouteria bapeba,Sapotaceae,Pouteria,bapeba,,bapeba;bapeba branca,,,,1.0
23882,23883,Pouteria beaurepairei,Sapotaceae,Pouteria,beaurepairei,,cuquinha;guapira,,,,0.0
25512,25513,Pouteria belizensis,Sapotaceae,Pouteria,belizensis,,,,,,1.0
23883,23884,Pouteria benai,Sapotaceae,Pouteria,benai,,,,,,1.0
23884,23885,Pouteria bonneriana,Sapotaceae,Pouteria,bonneriana,,,,,,1.0
23888,23889,Pouteria bracteata,Sapotaceae,Pouteria,bracteata,,,,,,1.0
23889,23890,Pouteria brevensis,Sapotaceae,Pouteria,brevensis,,,,,,1.0
18239,18240,Pouteria brevipedicellata,Sapotaceae,Pouteria,brevipedicellata,,,,,,1.0
23890,23891,Pouteria brevipetiolata,Sapotaceae,Pouteria,brevipetiolata,,,,,,1.0
19105,19106,Pouteria briocheoides,Sapotaceae,Pouteria,briocheoides,,zapotillp colarado,,,,1.0
25536,25537,Pouteria buenaventurensis,Sapotaceae,Pouteria,buenaventurensis,,,,,,0.0
23891,23892,Pouteria bullata,Sapotaceae,Pouteria,bullata,,,,,,1.0
23892,23893,Pouteria butyrocarpa,Sapotaceae,Pouteria,butyrocarpa,,pâo de mato;fruta de manteiga;cupâo,,,,1.0
25513,25514,Pouteria calistophylla,Sapotaceae,Pouteria,calistophylla,,,,,,1.0
23893,23894,Pouteria canaimaensis,Sapotaceae,Pouteria,canaimaensis,,,,,,0.0
23894,23895,Pouteria capacifolia,Sapotaceae,Pouteria,capacifolia,,,,,,1.0
23895,23896,Pouteria cayennensis,Sapotaceae,Pouteria,cayennensis,,,,,,0.0
25537,25538,Pouteria chiricana,Sapotaceae,Pouteria,chiricana,,,,,,1.0
23898,23899,Pouteria chocoensis,Sapotaceae,Pouteria,chocoensis,,,,,,1.0
23899,23900,Pouteria cicatricata,Sapotaceae,Pouteria,cicatricata,,folha larga;abiurana;abiurana folha larga,,,,0.0
23900,23901,Pouteria cinnamomea,Sapotaceae,Pouteria,cinnamomea,,,,,,1.0
23901,23902,Pouteria coelomatica,Sapotaceae,Pouteria,coelomatica,,bapeba branca,,,,1.0
23902,23903,Pouteria collina,Sapotaceae,Pouteria,collina,,,,,,1.0
20970,20971,Pouteria congestifolia,Sapotaceae,Pouteria,congestifolia,,,,,,1.0
19528,19529,Pouteria contermina,Sapotaceae,Pouteria,contermina,,,,,,1.0
23904,23905,Pouteria crassiflora,Sapotaceae,Pouteria,crassiflora,,,,,,1.0
23905,23906,Pouteria cubensis,Sapotaceae,Pouteria,cubensis,,,,,,1.0
18241,18242,Pouteria danikeri,Sapotaceae,Pouteria,danikeri,,,,,,1.0
23906,23907,Pouteria decussata,Sapotaceae,Pouteria,decussata,,preguiceira;abiu amargoso,,,,1.0
23907,23908,Pouteria dictyoneura dictyoneura,Sapotaceae,Pouteria,dictyoneura,dictyoneura,,,,,1.0
23908,23909,Pouteria dictyoneura,Sapotaceae,Pouteria,dictyoneura,,,,,,1.0
23910,23911,Pouteria espinae,Sapotaceae,Pouteria,espinae,,,,,,1.0
19073,19074,Pouteria euryphylla,Sapotaceae,Pouteria,euryphylla,,,,,,1.0
23911,23912,Pouteria exstaminodia,Sapotaceae,Pouteria,exstaminodia,,,,,,1.0
22505,22506,Pouteria filiformis,Sapotaceae,Pouteria,filiformis,,,,,,1.0
25535,25536,Pouteria fossicola,Sapotaceae,Pouteria,fossicola,,,,,,1.0
25538,25539,Pouteria foveolata,Sapotaceae,Pouteria,foveolata,,,,,,1.0
23912,23913,Pouteria franciscana,Sapotaceae,Pouteria,franciscana,,abiurana,,,,0.0
23913,23914,Pouteria fulva,Sapotaceae,Pouteria,fulva,,,,,,1.0
23914,23915,Pouteria furcata,Sapotaceae,Pouteria,furcata,,guiaba leiteira;tuturuba,,,,1.0
23915,23916,Pouteria gabrielensis,Sapotaceae,Pouteria,gabrielensis,,,,,,0.0
23916,23917,Pouteria gigantea,Sapotaceae,Pouteria,gigantea,,,,,,1.0
23917,23918,Pouteria glauca,Sapotaceae,Pouteria,glauca,,,,,,1.0
23918,23919,Pouteria gracilis,Sapotaceae,Pouteria,gracilis,,,,,,1.0
23919,23920,Pouteria grandiflora,Sapotaceae,Pouteria,grandiflora,,bapeba preta;talofino;oisi toroba;bapeba,,,,0.0
25516,25517,Pouteria hotteana,Sapotaceae,Pouteria,hotteana,,,,,,1.0
1200,1201,Pouteria izabalensis,Sapotaceae,Pouteria,izabalensis,,,,,0.0,0.0
23920,23921,Pouteria juruana,Sapotaceae,Pouteria,juruana,,,,,,1.0
19527,19528,Pouteria kaalaensis,Sapotaceae,Pouteria,kaalaensis,,,,,,1.0
23922,23923,Pouteria kaieteurensis,Sapotaceae,Pouteria,kaieteurensis,,,,,,1.0
23923,23924,Pouteria krukovii,Sapotaceae,Pouteria,krukovii,,,,,,1.0
23924,23925,Pouteria latianthera,Sapotaceae,Pouteria,latianthera,,,,,,1.0
25528,25529,Pouteria leptopedicellata,Sapotaceae,Pouteria,leptopedicellata,,,,,,1.0
23925,23926,Pouteria longifolia,Sapotaceae,Pouteria,longifolia,,,,,,1.0
23926,23927,Pouteria lucens,Sapotaceae,Pouteria,lucens,,abiurana,,,,1.0
23927,23928,Pouteria macahensis,Sapotaceae,Pouteria,macahensis,,maçaranduba;maçaranduba mirim,,,,1.0
22507,22508,Pouteria macrocarpa,Sapotaceae,Pouteria,macrocarpa,,abiurana;genipapo;abiu grande,,,,1.0
23928,23929,Pouteria maguirei,Sapotaceae,Pouteria,maguirei,,,,,,0.0
23929,23930,Pouteria melanopoda,Sapotaceae,Pouteria,melanopoda,,,,,,0.0
23930,23931,Pouteria micrantha,Sapotaceae,Pouteria,micrantha,,,,,,1.0
23931,23932,Pouteria microstrigosa,Sapotaceae,Pouteria,microstrigosa,,,,,,1.0
23932,23933,Pouteria minima,Sapotaceae,Pouteria,minima,,,,,,1.0
23933,23934,Pouteria moaensis,Sapotaceae,Pouteria,moaensis,,,,,,1.0
23934,23935,Pouteria nemorosa,Sapotaceae,Pouteria,nemorosa,,,,,,1.0
23935,23936,Pouteria nudipetala,Sapotaceae,Pouteria,nudipetala,,,,,,1.0
23937,23938,Pouteria oppositifolia,Sapotaceae,Pouteria,oppositifolia,,abiu abiurana;guajara vermelho;abiu ucuubarana;abiurana;abiu,,,,1.0
23938,23939,Pouteria orinocoensis,Sapotaceae,Pouteria,orinocoensis,,,,,,0.0
23939,23940,Pouteria oxypetala,Sapotaceae,Pouteria,oxypetala,,,,,,1.0
23940,23941,Pouteria pachycalyx,Sapotaceae,Pouteria,pachycalyx,,,,,,1.0
23941,23942,Pouteria pachyphylla,Sapotaceae,Pouteria,pachyphylla,,abiurana,,,,1.0
23942,23943,Pouteria pallens,Sapotaceae,Pouteria,pallens,,,,,,1.0
25515,25516,Pouteria pallida,Sapotaceae,Pouteria,pallida,,,,,,1.0
23943,23944,Pouteria peduncularis,Sapotaceae,Pouteria,peduncularis,,,,,,1.0
23944,23945,Pouteria penicillata,Sapotaceae,Pouteria,penicillata,,,,,,1.0
23945,23946,Pouteria peruviensis,Sapotaceae,Pouteria,peruviensis,,,,,,1.0
23946,23947,Pouteria petiolata,Sapotaceae,Pouteria,petiolata,,abiurana cutiti,,,,1.0
1201,1202,Pouteria pierrei,Sapotaceae,Pouteria,pierrei,,,,,0.0,
23947,23948,Pouteria pimichinensis,Sapotaceae,Pouteria,pimichinensis,,,,,,0.0
18240,18241,Pouteria pinifolia,Sapotaceae,Pouteria,pinifolia,,,,,,1.0
23948,23949,Pouteria pisquiensis,Sapotaceae,Pouteria,pisquiensis,,,,,,1.0
23949,23950,Pouteria platyphylla,Sapotaceae,Pouteria,platyphylla,,,,,,0.0
23950,23951,Pouteria polysepala,Sapotaceae,Pouteria,polysepala,,,,,,1.0
23951,23952,Pouteria psammophila,Sapotaceae,Pouteria,psammophila,,,,,,1.0
23853,23854,Pouteria pseudoracemosa,Sapotaceae,Pouteria,pseudoracemosa,,,,,,1.0
23952,23953,Pouteria puberula,Sapotaceae,Pouteria,puberula,,,,,,1.0
23953,23954,Pouteria pubescens,Sapotaceae,Pouteria,pubescens,,,,,,1.0
23955,23956,Pouteria putamen-ovi,Sapotaceae,Pouteria,putamen-ovi,,,,,,1.0
23957,23958,Pouteria reticulata surinamensis,Sapotaceae,Pouteria,reticulata,surinamensis,,,,,0.0
23958,23959,Pouteria reticulata,Sapotaceae,Pouteria,reticulata,,,,,,0.0
23960,23961,Pouteria retinervis,Sapotaceae,Pouteria,retinervis,,,,,,0.0
22511,22512,Pouteria rhynchocarpa,Sapotaceae,Pouteria,rhynchocarpa,,,,,,1.0
23961,23962,Pouteria rigida rigida,Sapotaceae,Pouteria,rigida,rigida,,,,,0.0
23964,23965,Pouteria rigida tomentosa,Sapotaceae,Pouteria,rigida,tomentosa,,,,,0.0
23962,23963,Pouteria rigida,Sapotaceae,Pouteria,rigida,,,,,,0.0
23965,23966,Pouteria rigidopsis,Sapotaceae,Pouteria,rigidopsis,,,,,,0.0
23966,23967,Pouteria rodriguesiana,Sapotaceae,Pouteria,rodriguesiana,,,,,,0.0
22506,22507,Pouteria rufotomentosa,Sapotaceae,Pouteria,rufotomentosa,,zapotillo de montana,,,,1.0
24471,24472,Pouteria sacleuxii,Sapotaceae,Pouteria,sacleuxii,,,,,,1.0
23968,23969,Pouteria sagotiana,Sapotaceae,Pouteria,sagotiana,,,,,,0.0
25539,25540,Pouteria sclerocarpa,Sapotaceae,Pouteria,sclerocarpa,,,,,,0.0
23969,23970,Pouteria scrobiculata,Sapotaceae,Pouteria,scrobiculata,,,,,,0.0
22091,22092,Pouteria semecarpifolia,Sapotaceae,Pouteria,semecarpifolia,,contrevent,,,,1.0
23970,23971,Pouteria sessilis,Sapotaceae,Pouteria,sessilis,,,,,,1.0
22508,22509,Pouteria silvestris,Sapotaceae,Pouteria,silvestris,,sapote silvestre,,,,1.0
23971,23972,Pouteria sipapoensis,Sapotaceae,Pouteria,sipapoensis,,,,,,1.0
20389,20390,Pouteria splendens,Sapotaceae,Pouteria,splendens,,lucumo silvestre;palo colorado;lucumo,,,,0.0
25517,25518,Pouteria squamosa,Sapotaceae,Pouteria,squamosa,,,,,,1.0
23972,23973,Pouteria stenophylla,Sapotaceae,Pouteria,stenophylla,,,,,,1.0
23973,23974,Pouteria subsessilifolia,Sapotaceae,Pouteria,subsessilifolia,,maçaranduba;maçaranduba de vera;maçaranduba de vara,,,,1.0
25514,25515,Pouteria tarapotensis,Sapotaceae,Pouteria,tarapotensis,,,,,,0.0
23974,23975,Pouteria tarumanensis,Sapotaceae,Pouteria,tarumanensis,,balata;rosadinha brava,,,,1.0
23975,23976,Pouteria tenuisepala,Sapotaceae,Pouteria,tenuisepala,,,,,,0.0
23976,23977,Pouteria trigonosperma,Sapotaceae,Pouteria,trigonosperma,,,,,,0.0
22510,22511,Pouteria triplarifolia,Sapotaceae,Pouteria,triplarifolia,,sapote,,,,1.0
23977,23978,Pouteria vernicosa,Sapotaceae,Pouteria,vernicosa,,,,,,1.0
21413,21414,Pouteria villamilii,Sapotaceae,Pouteria,villamilii,,white nato;dolitan;villamil nato,,,,1.0
23978,23979,Pouteria virescens,Sapotaceae,Pouteria,virescens,,,,,,0.0
21217,21218,Povedadaphne quadriporata,,Povedadaphne,quadriporata,,,,,,1.0
23980,23981,Pradosia argentea,Sapotaceae,Pradosia,argentea,,,,,,1.0
23981,23982,Pradosia atroviolacea,Sapotaceae,Pradosia,atroviolacea,,,,,,0.0
23984,23985,Pradosia cuatrecasasii,Sapotaceae,Pradosia,cuatrecasasii,,,,,,1.0
23985,23986,Pradosia decipiens,Sapotaceae,Pradosia,decipiens,,,,,,1.0
23986,23987,Pradosia glaziovii,Sapotaceae,Pradosia,glaziovii,,,,,,1.0
23987,23988,Pradosia granulosa,Sapotaceae,Pradosia,granulosa,,,,,,1.0
23988,23989,Pradosia grisebachii,Sapotaceae,Pradosia,grisebachii,,,,,,0.0
23989,23990,Pradosia kuhlmannii,Sapotaceae,Pradosia,kuhlmannii,,buranhem;casca doce,,,,1.0
23990,23991,Pradosia montana,Sapotaceae,Pradosia,montana,,,,,,1.0
23991,23992,Pradosia mutisii,Sapotaceae,Pradosia,mutisii,,,,,,1.0
1202,1203,Pradosia schomburgkiana,Sapotaceae,Pradosia,schomburgkiana,,,,,0.0,
34303,34304,Pradosia spinosa,Sapotaceae,Pradosia,spinosa,,,,,,1.0
23992,23993,Pradosia subverticillata,Sapotaceae,Pradosia,subverticillata,,pau doce;pan doce;casca doce,,,,1.0
23993,23994,Pradosia verrucosa,Sapotaceae,Pradosia,verrucosa,,,,,,1.0
23994,23995,Pradosia verticillata,Sapotaceae,Pradosia,verticillata,,,,,,0.0
20546,20547,Premna grandifolia,,Premna,grandifolia,,,,,,1.0
24423,24424,Premna hans-joachimii,,Premna,hans-joachimii,,,,,,1.0
21284,21285,Premna maxima,,Premna,maxima,,muchichio,,,,1.0
23069,23070,Premna protrusa,,Premna,protrusa,,yaro;rauvula;tavotavo;tavu;aroro;nithi;mbombo;warowaro;aro,,,,0.0
22924,22925,Premna schliebenii,,Premna,schliebenii,,,,,,1.0
20742,20743,Premna szemaoensis,,Premna,szemaoensis,,simao doufuchai,,,,1.0
25748,25749,Premna tahitensis,,Premna,tahitensis,,,,,,0.0
24424,24425,Premna tanganyikensis,,Premna,tanganyikensis,,,,,,1.0
34159,34160,Prenanthes abietina,,Prenanthes,abietina,,fir-tree rattlesnake root;kosogornik pikhtovyi,,,,0.0
29359,29360,Prenanthes amabilis,,Prenanthes,amabilis,,,,,,1.0
26361,26362,Prestoea pubens,,Prestoea,pubens,,,,,,0.0
26362,26363,Prestoea tenuiramosa,,Prestoea,tenuiramosa,,guyana manicole palm;manacachilla,,,,0.0
27933,27934,Prestonia parvifolia,,Prestonia,parvifolia,,,,,,1.0
27934,27935,Prestonia peregrina,,Prestonia,peregrina,,,,,,1.0
27935,27936,Prestonia rotundifolia,,Prestonia,rotundifolia,,,,,,1.0
27936,27937,Prestonia schumanniana,,Prestonia,schumanniana,,,,,,1.0
19390,19391,Primula apennina,,Primula,apennina,,,,,,1.0
36136,36137,Primula auriculata,,Primula,auriculata,,,,,,0.0
32884,32885,Primula boveana,,Primula,boveana,,khass el-gabal;hekp elqualah;sahseeh;sinai primrose,,,,1.0
19301,19302,Primula carniolica,,Primula,carniolica,,,,,,0.0
34820,34821,Primula chasmophila,,Primula,chasmophila,,,,,,0.0
37050,37051,Primula cuneifolia,,Primula,cuneifolia,,,,,,0.0
22307,22308,Primula egaliksensis,,Primula,egaliksensis,,greenland primrose,,,,0.0
19285,19286,Primula glaucescens,,Primula,glaucescens,,,,,,0.0
37053,37054,Primula incana,,Primula,incana,,,,,,0.0
32587,32588,Primula ludlowii,,Primula,ludlowii,,,,,,0.0
37054,37055,Primula mistassinica,,Primula,mistassinica,,,,,,0.0
19150,19151,Primula palinuri,,Primula,palinuri,,,,,,1.0
19368,19369,Primula scandinavica,,Primula,scandinavica,,fjällviva;fjellnøkleblom,,,,1.0
32588,32589,Primula sherriffiae,,Primula,sherriffiae,,,,,,0.0
19229,19230,Primula spectabilis,,Primula,spectabilis,,,,,,0.0
37056,37057,Primula stricta,,Primula,stricta,,,,,,0.0
34821,34822,Primula umbratilis,,Primula,umbratilis,,,,,,0.0
34823,34824,Primula xanthopa,,Primula,xanthopa,,,,,,1.0
34555,34556,Primulina drakei,,Primulina,drakei,,,,,,0.0
34556,34557,Primulina gemella,,Primulina,gemella,,,,,,0.0
34558,34559,Primulina halongensis,,Primulina,halongensis,,,,,,0.0
34559,34560,Primulina hiepii,,Primulina,hiepii,,,,,,0.0
34560,34561,Primulina modesta,,Primulina,modesta,,,,,,1.0
34561,34562,Primulina semicontorta,,Primulina,semicontorta,,,,,,1.0
24537,24538,Priogymnanthus apertus,,Priogymnanthus,apertus,,francisco,,,,1.0
33443,33444,Prionitis galapagensis,,Prionitis,galapagensis,,,,,,1.0
33444,33445,Prionitis hancockii,,Prionitis,hancockii,,,,,,1.0
32014,32015,Prionium serratum,,Prionium,serratum,,,,,,0.0
38465,38466,Prionostemma delagoensis,,Prionostemma,delagoensis,,,,,,1.0
1203,1204,Prioria copaifera,Leguminosae,Prioria,copaifera,,,,,0.0,
21616,21617,Prismatomeris andamanica,,Prismatomeris,andamanica,,,,,,1.0
34721,34722,Pristimera biholongii,,Pristimera,biholongii,,,,,,1.0
34722,34723,Pristimera breteleri,,Pristimera,breteleri,,,,,,1.0
26363,26364,Pritchardia affinis,,Pritchardia,affinis,,loulu,,,,1.0
26364,26365,Pritchardia aylmer-robinsonii,,Pritchardia,aylmer-robinsonii,,loulu;howane,,,,1.0
26365,26366,Pritchardia elliptica,,Pritchardia,elliptica,,loulu,,,,1.0
17481,17482,Pritchardia flynnii,,Pritchardia,flynnii,,flynn's loulu;loulu,,,,1.0
26366,26367,Pritchardia forbesiana,,Pritchardia,forbesiana,,loulu,,,,1.0
26367,26368,Pritchardia glabrata,,Pritchardia,glabrata,,loulu,,,,1.0
26368,26369,Pritchardia hardyi,,Pritchardia,hardyi,,loulu,,,,1.0
26369,26370,Pritchardia kaalae,,Pritchardia,kaalae,,loulu,,,,1.0
26455,26456,Pritchardia lanaiensis,,Pritchardia,lanaiensis,,loulu,,,,1.0
26370,26371,Pritchardia lanigera,,Pritchardia,lanigera,,loulu,,,,1.0
26456,26457,Pritchardia limahuliensis,,Pritchardia,limahuliensis,,loulu,,,,1.0
26371,26372,Pritchardia lowreyana,,Pritchardia,lowreyana,,loulu,,,,1.0
17483,17484,Pritchardia minor,,Pritchardia,minor,,loulu;alaka'i;alakai swamp pritchardia;alaka'i loulu;swamp pritchardia,,,,1.0
26372,26373,Pritchardia munroi,,Pritchardia,munroi,,loulu,,,,1.0
26373,26374,Pritchardia napaliensis,,Pritchardia,napaliensis,,loulu,,,,1.0
26457,26458,Pritchardia perlmanii,,Pritchardia,perlmanii,,loulu,,,,1.0
26374,26375,Pritchardia remota,,Pritchardia,remota,,loulu,,,,1.0
26375,26376,Pritchardia schattaueri,,Pritchardia,schattaueri,,loulu,,,,1.0
26376,26377,Pritchardia thurstonii,,Pritchardia,thurstonii,,viu;masai;niu sawa,,,,1.0
26377,26378,Pritchardia viscosa,,Pritchardia,viscosa,,loulu,,,,1.0
26378,26379,Pritchardia waialealeana,,Pritchardia,waialealeana,,loulu,,,,1.0
26379,26380,Pritchardia woodfordiana,,Pritchardia,woodfordiana,,,,,,1.0
31132,31133,Priva auricoccea,,Priva,auricoccea,,,,,,1.0
29533,29534,Priva socotrana,,Priva,socotrana,,,,,,0.0
37060,37061,Proserpinaca intermedia,,Proserpinaca,intermedia,,,,,,0.0
37061,37062,Proserpinaca palustris,,Proserpinaca,palustris,,,,,,0.0
37062,37063,Proserpinaca pectinata,,Proserpinaca,pectinata,,,,,,0.0
22424,22425,Prosopis abbreviata,Leguminosae,Prosopis,abbreviata,,algarrobillo espinoso,,,,1.0
22060,22061,Prosopis affinis,Leguminosae,Prosopis,affinis,,algarrobillo;espinillo;ibopé-morotí;ñandubay,,,,1.0
1204,1205,Prosopis africana,Leguminosae,Prosopis,africana,,,,,0.0,
22061,22062,Prosopis alba,Leguminosae,Prosopis,alba,,ibopé-pará;algarrobo blanco,,,,0.0
22722,22723,Prosopis caldenia,Leguminosae,Prosopis,caldenia,,caldén,,,,1.0
1205,1206,Prosopis juliflora,Leguminosae,Prosopis,juliflora,,,,,0.0,
21242,21243,Prosopis kuntzei,Leguminosae,Prosopis,kuntzei,,itín;itin;jacarandá;palo mataco;caraudá;barba de tigre;jacaraudá,,,,0.0
21204,21205,Prosopis laevigata,Leguminosae,Prosopis,laevigata,,,,,,0.0
1206,1207,Prosopis nigra,Leguminosae,Prosopis,nigra,,algarrobo negro;algarroba chico;algarrobo chico;yura-tacu;ibopé-hú,,,0.0,1.0
20376,20377,Prosopis tamarugo,Leguminosae,Prosopis,tamarugo,,,,,,0.0
32962,32963,Protarum sechellarum,,Protarum,sechellarum,,,,,,1.0
22947,22948,Protea aurea potbergensis,,Protea,aurea,potbergensis,,,,,1.0
22948,22949,Protea aurea,,Protea,aurea,,,,,,1.0
18775,18776,Protea comptonii,,Protea,comptonii,,,,,,0.0
23000,23001,Protea curvata,,Protea,curvata,,,,,,1.0
36891,36892,Protea enervis,,Protea,enervis,,chimanimani sugarbush,,,,1.0
22047,22048,Protea laetans,,Protea,laetans,,,,,,1.0
18776,18777,Protea lanceolata,,Protea,lanceolata,,,,,,1.0
1207,1208,Protium altsonii,Burseraceae,Protium,altsonii,,,,,0.0,
25659,25660,Protium asperum,Burseraceae,Protium,asperum,,caraño;caraña hedionda,,,,0.0
22089,22090,Protium attenuatum,Burseraceae,Protium,attenuatum,,bois l'encens,,,,1.0
22349,22350,Protium connarifolium,Burseraceae,Protium,connarifolium,,,,,,1.0
18994,18995,Protium correae,Burseraceae,Protium,correae,,,,,,1.0
1208,1209,Protium decandrum,Burseraceae,Protium,decandrum,,,,,0.0,
18995,18996,Protium inconforme,Burseraceae,Protium,inconforme,,chutra,,,,1.0
18996,18997,Protium panamense,Burseraceae,Protium,panamense,,copal;copa,,,,0.0
18997,18998,Protium pittieri,Burseraceae,Protium,pittieri,,,,,,1.0
1209,1210,Protium sagotianum,Burseraceae,Protium,sagotianum,,,,,0.0,
23997,23998,Protium tenuifolium meleodii,Burseraceae,Protium,tenuifolium,meleodii,conejo,,,,1.0
23999,24000,Protium tenuifolium sessiliflorum,Burseraceae,Protium,tenuifolium,sessiliflorum,comida de mono;animé;canfín;chutras,,,,1.0
23998,23999,Protium tenuifolium,Burseraceae,Protium,tenuifolium,,comida de mono;animé;canfín;chutras,,,,1.0
24000,24001,Prumnopitys andina,Podocarpaceae,Prumnopitys,andina,,lleuque;llleuqui;uva de la cordillera,,,1.0,1.0
26057,26058,Prumnopitys exigua,Podocarpaceae,Prumnopitys,exigua,,pino negro;pino colorado;pino castilla;jatun pino,,,1.0,1.0
1744,1745,Prumnopitys ferruginea,Podocarpaceae,Prumnopitys,ferruginea,,miro;brown pine,,,1.0,0.0
1882,1883,Prumnopitys ferruginea,Podocarpaceae,Prumnopitys,ferruginea,,,,,1.0,
27807,27808,Prumnopitys ferruginoides,Podocarpaceae,Prumnopitys,ferruginoides,,,,,1.0,0.0
20599,20600,Prumnopitys harmsiana,Podocarpaceae,Prumnopitys,harmsiana,,aymilla;pino chaquiro;uncumanu;diablo fuerte;ulcumano;romerillo colorado;rromerillo rosado,,,1.0,1.0
22197,22198,Prumnopitys ladei,Podocarpaceae,Prumnopitys,ladei,,mt spurgeon black pine,,,1.0,1.0
27808,27809,Prumnopitys montana,Podocarpaceae,Prumnopitys,montana,,pino colombiano;pino de pacho;pino criollo;diomato de tierra fría;pino romerón;romerillo hembra;pino rojo;pino de montaña;pino rial;pino rey;diablo fuerte;chaquiro,,,1.0,1.0
26058,26059,Prumnopitys standleyi,Podocarpaceae,Prumnopitys,standleyi,,cipresillo;ciprés lorito;ciprecillo,,,1.0,1.0
27809,27810,Prumnopitys taxifolia,Podocarpaceae,Prumnopitys,taxifolia,,matai;black pine,,,1.0,0.0
34834,34835,Prunella vulgaris,,Prunella,vulgaris,,heal-all;self-heal;brunelle vulgaire;brunört,,,,0.0
25234,25235,Prunus adenopoda,Rosaceae,Prunus,adenopoda,,,,,,1.0
1210,1211,Prunus africana,Rosaceae,Prunus,africana,,kirah;mueri;mkomohoyo;ntasesa;wotangue;iluo;red stinkwood;vla;mseneo;yazangomaelimnyama;alumty;african cherry;tenduet;african almond,,,0.0,1.0
35039,35040,Prunus americana,Rosaceae,Prunus,americana,,american red plum;amerikanische pflaume;prunier américain;goose plum;ciruelo americano;ameixeira-americana;american plum;amerikanskt plommon;amerikapflaume,,,,0.0
35272,35273,Prunus angustifolia,Rosaceae,Prunus,angustifolia,,sand plum;chicasapflaume;chickasaw plum;florida sand plum;cherokee plum;chickasawplommon;sandhill plum;mountain cherry,,,,0.0
21845,21846,Prunus arborea,Rosaceae,Prunus,arborea,,,,,,0.0
33751,33752,Prunus argentea,Rosaceae,Prunus,argentea,,silver almond;silber-mandel,,,,1.0
1211,1212,Prunus avium,Rosaceae,Prunus,avium,,bird cherry;cerisier des oiseaux;sweet cherry;gean;mazzard cherry;cerezo;wild cherry;merisier,,,0.0,0.0
33771,33772,Prunus besseyi,Rosaceae,Prunus,besseyi,,western sand cherry;dwarf cherry;besseyi cherry;sandkirsche;sand cherry;rocky mountain cherry,,,,0.0
32733,32734,Prunus bifrons,Rosaceae,Prunus,bifrons,,,,,,1.0
32741,32742,Prunus bokhariensis,Rosaceae,Prunus,bokhariensis,,alubukhara,,,,1.0
27462,27463,Prunus brigantina,Rosaceae,Prunus,brigantina,,marmottier;prunier des alpes;briançon apricot;prunier de briançon,,,,1.0
31274,31275,Prunus canescens,Rosaceae,Prunus,canescens,,graublättrige kirsche;hoary cherry;gray-leaf cherry,,,,1.0
26625,26626,Prunus carolinae,Rosaceae,Prunus,carolinae,,,,,,1.0
25834,25835,Prunus ceylanica,Rosaceae,Prunus,ceylanica,,,,,,1.0
18409,18410,Prunus choreiana,Rosaceae,Prunus,choreiana,,복사앵도,,,,1.0
25235,25236,Prunus clementis,Rosaceae,Prunus,clementis,,,,,,0.0
