,id,genus,species,sub_species,main_common_name,other_common_names,status
15223,45828,Piper,cutucuense,,,,EN
15224,45829,Piper,densiciliatum,,,,EN
15225,45830,Piper,diffundum,,,,EN
15226,45831,Piper,disparipilum,,,,EN
15227,45832,Piper,dodsonii,,,,EN
15228,45833,Piper,entradense,,,,CR
15229,45834,Piper,eriocladum,,,,EN
15230,45835,Piper,eustylum,,,,CR
15231,45836,Piper,fallenii,,,,EN
15232,45837,Piper,gualeanum,,,,CR
15233,45838,Piper,guayasanum,,,,CR
15234,45839,Piper,huigranum,,,,EN
15235,45840,Piper,hydrolapathum,,,,CR
15236,45841,Piper,hylebates,,,,VU
15237,45842,Piper,hylophilum,,,,VU
15238,45843,Piper,lineatipilosum,,,,VU
15239,45844,Piper,longicaudatum,,,,EN
15240,45845,Piper,manabinum,,,,CR
15241,45846,Piper,mendezense,,,,EN
15242,45847,Piper,mexiae,,,,CR
15243,45848,Piper,molliusculum,,,,CR
15244,45849,Piper,nanegalense,,,,EN
15245,45850,Piper,napo-pastazanum,,,,VU
15246,45851,Piper,nebuligaudens,,,,VU
15247,45852,Piper,perstrigosum,,,,EN
15248,45853,Piper,platylobum,,,,CR
15249,45854,Piper,poscitum,,,,CR
15250,45855,Piper,prietoi,,,,EN
15251,45856,Piper,productispicum,,,,EN
15252,45857,Piper,puyoense,,,,EN
15253,45858,Piper,regale,,,,EN
15254,45859,Piper,saloyanum,,,,EN
15255,45860,Piper,san-miguelense,,,,DD
15256,45861,Piper,schuppii,,,,VU
15257,45862,Piper,skutchii,,,,EN
15258,45863,Piper,sodiroi,,,,VU
15259,45864,Piper,stipulosum,,,,CR
15260,45865,Piper,subaduncum,,,,VU
15261,45866,Piper,subnitidifolium,,,,CR
15262,45867,Piper,supernum,,,,VU
15263,45868,Piper,trachyphyllum,,,,CR
15264,45869,Piper,truman-yunckeri,,,,LC
15265,45870,Piper,valladolidense,,,,EN
15266,45871,Piper,wibomii,,,,CR
15267,45872,Piper,zarumanum,,,,EN
15268,45873,Pyrenacantha,cordicula,,,,EN
15269,45874,Clerodendrum,anomalum,,,,VU
15270,176956,Merremia,gangetica,,Kidney Leaf Morning Glory,Kidney Leaf Morning Glory,LC
15271,45876,Vitex,yaundensis,,,,CR
15272,45877,Napoleonaea,egertonii,,,,VU
15273,45878,Eurypetalum,unijugum,,,,VU
15274,45879,Gossweilerodendron,joveri,,,,VU
15275,45881,Angylocalyx,talbotii,,,,VU
15276,45882,Dalbergia,oligophylla,,,,LC
15277,45883,Hugonia,macrophylla,,,,VU
15278,45884,Hugonia,micans,,,,VU
15279,45885,Anthocleista,microphylla,,,,VU
15280,45886,Anthocleista,scandens,,,,VU
15281,45887,Strychnos,elaeocarpa,,,,VU
15282,45888,Strychnos,staudtii,,,,VU
15283,45889,Tapinanthus,preussii,,,,VU
15284,45890,Amphiblemma,amoenum,,,,VU
15285,45891,Memecylon,dasyanthum,,,,VU
15286,45892,Tiliacora,lehmbachii,,,,EN
15287,45893,Triclisia,lanceolata,,,,EN
15288,45894,Triclisia,macrophylla,,,,CR
15289,165433,Callitriche,lenisulca,,,,LC
15290,45895,Dorstenia,astyanactis,,,,VU
15291,45896,Dorstenia,prorepens,,,,VU
15292,45897,Morella,arborea,,,,VU
15293,45898,Ardisia,koupensis,,,,EN
15294,45899,Eugenia,fernandopoana,,,,VU
15295,45900,Campylospermum,letouzeyi,,,,VU
15296,45901,Ledermanniella,letouzeyi,,,,EN
15297,45902,Ledermanniella,onanae,,,,EN
15298,45903,Ledermanniella,thalloidea,,,,EN
15299,45904,Macropodiella,pellucida,,,,EN
15300,45905,Cassipourea,acuminata,,,,EN
15301,45906,Calochone,acuminata,,,Ekol Mba,VU
15302,45907,Calycosiphonia,macrochlamys,,,,VU
15303,45908,Chassalia,petitiana,,,,VU
15304,176990,Floscopa,scandens,,Climbing Flower Cup,Climbing Flower Cup;Arale Hullu;Badishep;Padathipullu,LC
15305,45910,Coffea,bakossii,,,,EN
15306,45911,Cuviera,talbotii,,,,VU
15307,45912,Hymenocoleus,glaber,,,,VU
15308,45913,Ixora,foliosa,,,,VU
15309,45914,Keetia,bakossii,,,,CR
15310,45915,Mitrostigma,barteri,,,,EN
15311,45916,Oxyanthus,montanus,,,,VU
15312,45917,Pauridiantha,divaricata,,,,VU
15313,45918,Pauridiantha,venusta,,,,VU
15314,45919,Pavetta,brachycalyx,,,,EN
15315,45920,Pavetta,kupensis,,,,CR
15316,45921,Pavetta,muiriana,,,,EN
15317,45922,Pavetta,rubentifolia,,,,CR
15318,45923,Phyllopentas,ledermannii,,,,VU
15319,45924,Pseudosabicea,batesii,,,,VU
15320,45926,Andropogon,benthamianus,,,,CR
15321,45927,Andropogon,lanuginosus,,,,EN
15322,45928,Andropogon,scabriglumis,,,,EN
15323,45929,Aristida,guayllabambensis,,,,VU
15324,45930,Aulonemia,longiaristata,,,,NT
15325,45931,Bothriochloa,campii,,,,EN
15326,45932,Calamagrostis,aurea,,,,VU
15327,45933,Calamagrostis,brevipaleata,,,,EN
15328,45934,Calamagrostis,carchiensis,,,,VU
15329,45935,Calamagrostis,ecuadoriensis,,,,LC
15330,45936,Calamagrostis,fulgida,,,,VU
15331,45937,Calamagrostis,hirta,,,,VU
15332,45938,Calamagrostis,llanganatensis,,,,VU
15333,45939,Calamagrostis,steyermarkii,,,,VU
15334,45940,Calamagrostis,teretifolia,,,,VU
15335,45941,Chusquea,falcata,,,,VU
15336,45942,Chusquea,leonardiorum,,,,NT
15337,45943,Chusquea,loxensis,,,,VU
15338,45944,Chusquea,maclurei,,,,VU
15339,45945,Chusquea,perligulata,,,,LC
15340,45946,Danthonia,holm-nielsenii,,,,VU
15341,45947,Echinolaena,ecuadoriana,,,,NT
15342,45948,Eragrostis,condensata,,,,LC
15343,45949,Festuca,caldasii,,,,VU
15344,45950,Festuca,chimborazensis,,,,LC
15345,45951,Festuca,densipaniculata,,,,EN
15346,45952,Festuca,flacca,,,,NT
15347,45953,Festuca,glumosa,,,,NT
15348,45954,Festuca,parciflora,,,,VU
15349,45955,Festuca,sodiroana,,,,LC
15350,45956,Festuca,vaginalis,,,,LC
15351,45957,Muhlenbergia,palmirensis,,,,EN
15352,45958,Nassella,ibarrensis,,,,LC
15353,45959,Neurolepis,asymmetrica,,,,VU
15354,45960,Neurolepis,elata,,,,EN
15355,45961,Neurolepis,laegaardii,,,,VU
15356,45962,Neurolepis,nana,,,,NT
15357,45963,Neurolepis,rigida,,,,NT
15358,45964,Neurolepis,villosa,,,,VU
15359,45965,Panicum,acostia,,,,EN
15360,45966,Paspalum,azuayense,,,,EN
15361,45967,Paspalum,rugulosum,,,,VU
15362,45968,Paspalum,soboliferum,,,,EN
15363,45969,Pharus,ecuadoricus,,,,EN
15364,45970,Poa,kunthii,,,,DD
15365,177051,Eragrostis,japonica,,Pond Lovegrass,Pond Lovegrass,LC
15366,177052,Kyllinga,bulbosa,,,,LC
15367,45972,Poa,paramoensis,,,,LC
15368,45973,Setaria,cernua,,,,LC
15369,177055,Fimbristylis,dauciformis,,,,EN
15370,45975,Stipa,milleana,,,,LC
15371,45976,Stipa,tulcanensis,,,,CR
15372,45977,Uniola,condensata,,,,EN
15373,45978,Cobaea,aequatoriensis,,,,EN
15374,45979,Cobaea,campanulata,,,,EN
15375,45980,Monnina,chimborazeana,,,,NT
15376,45981,Monnina,equatoriensis,,,,VU
15377,45982,Monnina,haughtii,,,,EN
15378,45983,Monnina,loxensis,,,,VU
15379,45984,Monnina,obovata,,,,VU
15380,45985,Monnina,pseudoaestuans,,,,VU
15381,45986,Monnina,sodiroana,,,,EN
15382,45987,Polygala,quitensis,,,,CR
15383,177069,Fimbristylis,alboviridis,,,,LC
15384,45989,Securidaca,leiocarpa,,,,VU
15385,45990,Rumex,andinus,,,,VU
15386,177072,Lipocarpha,gracilis,,,,LC
15387,45992,Anemone,jamesonii,,,,EN
15388,45993,Aphanes,cotopaxiensis,,,,VU
15389,45994,Lachemilla,aequatoriensis,,,,VU
15390,45995,Lachemilla,angustata,,,,VU
15391,45996,Lachemilla,jamesonii,,,,VU
15392,45997,Lachemilla,rupestris,,,,VU
15393,45998,Lachemilla,sprucei,,,,VU
15394,45999,Prunus,herthae,,,,DD
15395,46000,Rubus,azuayensis,,,,VU
15396,46001,Rubus,laegaardii,,,,VU
15397,46002,Alseis,lugonis,,,,NT
15398,46003,Arachnothryx,chimboracensis,,,,CR
15399,46004,Arachnothryx,fosbergii,,,,EN
15400,165455,Bellevalia,warburgii,,,,EN
15401,46006,Cinchona,capuli,,,,NT
15402,177088,Utricularia,albocaerulea,,,,VU
15403,177089,Eleocharis,congesta,,,,LC
15404,46009,Cinchona,rugosa,,,,VU
15405,46010,Coussarea,cephaëloides,,,,NT
15406,46011,Coussarea,dulcifolia,,,,NT
15407,46012,Coussarea,ecuadorensis,,,,NT
15408,46013,Coussarea,pilosiflora,,,,NT
15409,46014,Coussarea,spiciformis,,,,NT
15410,165457,Iris,grant-duffii,,Grant Duff's Iris,Grant Duff's Iris;אירוס הביצות;Jaffa Iris,EN
15411,46016,Faramea,angusta,,,,NT
15412,46017,Galium,azuayicum,,,,VU
15413,46018,Galium,ecuadoricum,,,,EN
15414,177100,Dimeria,hohenackeri,,,,EN
15415,46020,Galium,fosbergii,,,,EN
15416,46021,Gonzalagunia,bifida,,,,CR
15417,46022,Gonzalagunia,dodsonii,,,,CR
15418,46023,Gonzalagunia,mollis,,,,CR
15419,46024,Gonzalagunia,pauciflora,,,,VU
15420,46025,Hoffmannia,ecuatoriana,,,,EN
15421,46026,Hoffmannia,modesta,,,,DD
15422,177108,Eriocaulon,fysonii,,,,LC
15423,177109,Bothriochloa,pseudischaemum,,,,LC
15424,177110,Acrostichum,aureum,,Golden Leather Fern,Leather Fern;Golden Leather Fern,LC
15425,177111,Cyperus,dubius,,,,LC
15426,177112,Oryza,glaberrima,,African Rice,African Rice;riz africain;afrikanischer Reis;guang fu dao;afrikanskt ris;arroz de Guinea;riz de Casamance,LC
15427,177113,Eriocaulon,conicum,,,,LC
15428,177114,Rotala,fimbriata,,,,LC
15429,46034,Miconia,longisetosa,,,,CR
15430,46035,Miconia,lugonis,,,,NT
15431,46036,Miconia,macbrydeana,,,,EN
15432,46037,Miconia,medusa,,,,EN
15433,46038,Miconia,nasella,,,,EN
15434,46039,Miconia,oellgaardii,,,,VU
15435,46040,Miconia,oligantha,,,,EN
15436,177122,Eleocharis,lankana,,,,LC
15437,46042,Miconia,onaensis,,,,EN
15438,46043,Miconia,pailasana,,,,EN
15439,177125,Eriocaulon,breviscapum,,,,LC
15440,177126,Rotala,densiflora,,,,LC
15441,46046,Miconia,pernettifolia,,,,VU
15442,46047,Miconia,phaeochaeta,,,,LC
15443,46048,Miconia,pilaloensis,,,,EN
15444,46049,Miconia,pisinniflora,,,,VU
15445,46050,Miconia,prietoi,,,,EN
15446,46051,Miconia,prominens,,,,EN
15447,46052,Miconia,protuberans,,,,VU
15448,46053,Miconia,reburrosa,,,,NT
15449,46054,Miconia,renneri,,,,VU
15450,46055,Miconia,rivetii,,,,LC
15451,177137,Pteris,vittata,,Ladder Brake,Chinese Ladder Brake;Ladder Brake;filipodio cordobés;Ptéris urbane;Fougère à feuilles longues;Pteride a foglia lunghe;helecho de habichuela;Chinese Brake,LC
15452,46057,Miconia,scutata,,,,NT
15453,177139,Hygrophila,heinei,,,,LC
15454,177140,Carex,phacota,,Lakeshore sedge,Lakeshore sedge,LC
15455,46060,Ladenbergia,rubiginosa,,,,CR
15456,46061,Manettia,angamarcensis,,,,EN
15457,46062,Manettia,canescens,,,,CR
15458,177144,Fimbristylis,ferruginea,,West Indian Fimbry,West Indian Fimbry,LC
15459,177145,Cyperus,tenuiculmis,,,,LC
15460,177146,Eriocaulon,odoratum,,,,LC
15461,177147,Sphaeranthus,amaranthoides,,,,LC
15462,177148,Commelina,imberbis,,,,LC
15463,177149,Eriocaulon,apetalum,,,,LC
15464,177150,Cyperus,tuberosus,,Nut Grass,Purple Nut Sedge;Nut Grass,LC
15465,177151,Scleria,mikawana,,,,LC
15466,46071,Manettia,teresitae,,,,EN
15467,177153,Eriocaulon,baramaticum,,,,DD
15468,177154,Eriocaulon,eurypeplon,,,,LC
15469,177155,Fimbristylis,schoenoides,,Ditch Fimbry,Ditch Fimbry,LC
15470,177156,Centranthera,indica,,,,LC
15471,177157,Cyperus,rubicundus,,,,LC
15472,177158,Eriocaulon,pectinatum,,,,VU
15473,177159,Cyperus,platyphyllus,,,Pothukola,LC
15474,177160,Rotala,cookii,,,,EN
15475,46080,Palicourea,candida,,,,VU
15476,177162,Isachne,bicolor,,,,VU
15477,177163,Hygrophila,schulli,,,,LC
15478,177164,Pycreus,puncticulatus,,,,LC
15479,46084,Palicourea,gentryi,,,,VU
15480,177166,Carex,longipes,,,,LC
15481,177167,Commelina,caroliniana,,,,LC
15482,177168,Eleocharis,atropurpurea,,,,LC
15483,177169,Nitella,pseudoflabellata,,,,LC
15484,46089,Palicourea,prodiga,,,,VU
15485,46090,Palicourea,sodiroi,,,,VU
15486,177172,Elaphoglossum,stelligerum,,,,LC
15487,46092,Palicourea,subalatoides,,,,NT
15488,177174,Ischaemum,travancorense,,,,LC
15489,177175,Cyperus,pilosus,,,,LC
15490,46095,Pentagonia,orthoneura,,,,CR
15491,177177,Aponogeton,bruggenii,,,,VU
15492,177178,Oryza,officinalis,,,Yao Yong Dao,LC
15493,46098,Psychotria,chimboracensis,,,,NT
15494,177180,Fuirena,trilobites,,,,LC
15495,46100,Psychotria,fusiformis,,,,VU
15496,177182,Cyanotis,cristata,,,,LC
15497,177183,Lindernia,nummulariifolia,,False Pimpernel,False Pimpernel;Round-leaved False Pimpernel,LC
15498,177184,Oryza,barthii,,wild rice,riz de marais;riz vivace d'Afrique;wild rice,LC
15499,46104,Psychotria,saloiana,,,,DD
15500,46105,Psychotria,sodiroi,,,,CR
15501,46106,Randia,carlosiana,,,,EN
15502,46107,Rustia,alba,,,,VU
15503,46108,Rustia,bilsana,,,,EN
15504,177190,Sphaeranthus,indicus,,East Indian Globe Thistle,Hapus;Mahamundi;Boddatarupa;Kottak Aranthai;Ghundi;East Indian Globe Thistle,LC
15505,46110,Sabicea,pyramidalis,,,,VU
15506,177192,Urochloa,panicoides,,,,LC
15507,177193,Dalzellia,zeylanica,,,,LC
15508,177194,Fimbristylis,kingii,,,,LC
15509,177195,Eriocaulon,heterolepis,,Buttonhead Pipewort,Buttonhead Pipewort,LC
15510,46115,Angostura,alipes,,,,VU
15511,177197,Lindernia,minima,,,,EN
15512,177198,Lindernia,manilaliana,,,,EN
15513,177199,Cyperus,arenarius,,,,LC
15514,46119,Allophylus,dodsonii,,,,EN
15515,177201,Echinochloa,picta,,,,LC
15516,46121,Cupania,riopalenquensis,,,,CR
15517,177203,Cyperus,compactus,,,,LC
15518,177204,Ludwigia,hyssopifolia,,Seed Box,Linear Leaf Water Primrose;Seed Box,LC
15519,177205,Eriocaulon,brownianum,,,,LC
15520,177206,Carex,lindleyana,,,,LC
15521,177207,Cyperus,castaneus,,,,LC
15522,177208,Lipocarpha,kernii,,,,LC
15523,177209,Lindernia,tenuifolia,,,,LC
15524,177210,Eriocaulon,robustum,,,,LC
15525,177211,Willisia,selaginoides,,,,VU
15526,177212,Schoenoplectiella,senegalensis,,,,LC
15527,46132,Calceolaria,brachiata,,,,VU
15528,177214,Lindernia,ruellioides,,Duckbill Pimpernel,Duckbill Pimpernel,LC
15529,177215,Elytrophorus,spicatus,,Spike Grass,Vayaltenai;Spike Grass;Zong Bao Cao;Sí Dài Gié,LC
15530,177216,Eriocaulon,achiton,,,,LC
15531,46136,Calceolaria,frondosa,,,,EN
15532,46137,Calceolaria,gossypina,,,,EN
15533,46138,Calceolaria,grandiflora,,,,EN
15534,46139,Calceolaria,harlingii,,,,VU
15535,46140,Calceolaria,helianthemoides,,,,NT
15536,177222,Cyathocline,purpurea,,,Bandhaniya;Gangotra;Gal Phulle,LC
15537,46142,Calceolaria,lanata,,,,VU
15538,46143,Calceolaria,lavandulifolia,,,,EN
15539,177225,Emilia,zeylanica,,,,LC
15540,46145,Calceolaria,obtusa,,,,EN
15541,177227,Paspalum,conjugatum,,Herbe Créole,Herbe Créole,LC
15542,46147,Calceolaria,oxyphylla,,,,VU
15543,46148,Calceolaria,pedunculata,,,,VU
15544,46149,Calceolaria,platyzyga,,,,EN
15545,177231,Chara,hydropitys,,,,LC
15546,46151,Calceolaria,semiconnata,,,,EN
15547,177233,Eriocaulon,anshiense,,,,EN
15548,46153,Calceolaria,serrata,,,,VU
15549,177235,Elaphoglossum,nilgiricum,,,,LC
15550,177236,Diplacrum,caricinum,,,,LC
15551,177237,Hemarthria,compressa,,Whip Grass,Bian Sui Niu Bian Cao;Jove grass;Whip Grass,LC
15552,177238,Cyperus,elatus,,,,LC
15553,46158,Castilleja,nubigena,,,,LC
15554,177240,Commelina,benghalensis,,Day Flower,Kanchara;Day Flower,LC
15555,46160,Pseudosabicea,pedicellata,,,,VU
15556,177242,Polytrias,indica,,Batiki Bluegrass,Toto Grass;Batiki Bluegrass;Indian Murainagrass,LC
15557,177243,Lipocarpha,chinensis,,,,LC
15558,177244,Carex,filicina,,,,LC
15559,46164,Psychotria,minimicalyx,,,,CR
15560,177246,Eriocaulon,cuspidatum,,,,LC
15561,46166,Psydrax,bridsoniana,,,,EN
15562,177248,Alocasia,fornicata,,,Bona Saru-Kondha,LC
15563,177249,Aponogeton,appendiculatus,,,,DD
15564,177250,Lindernia,molluginoides,,,,LC
15565,46170,Tricalysia,atherura,,,,VU
15566,46171,Empogona,talbotii,,,,VU
15567,46172,Trichostachys,interrupta,,,,VU
15568,177254,Eriocaulon,kolhapurense,,,,VU
15569,177255,Limnopoa,meeboldii,,,,EN
15570,177256,Nitella,flexilis,,Stonewort,Stonewort,LC
15571,46176,Allophylus,bullatus,,,,VU
15572,177258,Lagenandra,ovata,,Malayan Sword,Malayan Sword;Kethala,LC
15573,46178,Deinbollia,maxima,,,,VU
15574,46179,Placodiscus,caudatus,,,,EN
15575,177261,Centranthera,tranquebarica,,,,LC
15576,46181,Rhabdotosperma,ledermannii,,,,VU
15577,177263,Eriochloa,procera,,Spring Grass,Mathanga pullu;Tadambaran Pillu;Cup Grass;Karungani pullu;Spring Grass,LC
15578,177264,Homonoia,retusa,,,Aatthuchendu,LC
15579,177265,Oryza,eichingeri,,,,LC
15580,177266,Oryza,latifolia,,,,LC
15581,177267,Nitella,annamalaiensis,,,,DD
15582,46187,Rhaptopetalum,geophylax,,,,NT
15583,46188,Rhaphidophora,pusilla,,,,VU
15584,177270,Ischaemum,jayachandranii,,,,CR
15585,177271,Cyperus,tenuispica,,,Cói gié mịn,LC
15586,177272,Rotala,illecebroides,,,,LC
15587,177273,Eriocaulon,minimum,,,,LC
15588,177274,Limnophila,connata,,,Om Dính,LC
15589,46194,Hypolytrum,subcompositus,,,,CR
15590,177276,Cyperus,cyperoides,,,,LC
15591,177277,Commelina,clavata,,Willow Leaved Dayflower,Jalapippali;Panikanchira;Willow Leaved Dayflower;Thanneervittan,LC
15592,177278,Eleocharis,wadoodii,,,,DD
15593,177279,Dicraeia,dichotoma,,,,NT
15594,177280,Pogonatherum,paniceum,,,,LC
15595,177281,Scirpus,naikianus,,,,DD
15596,177282,Eriocaulon,dalzellii,,,,EN
15597,177283,Eriocaulon,cookei,,,,LC
15598,46203,Byttneria,asplundii,,,,EN
15599,177285,Eriocaulon,longicuspe,,,,LC
15600,177286,Cyperus,stoloniferus,,,,LC
15601,177287,Isachne,albens,,,,LC
15602,177288,Zeylanidium,subulatum,,,,LC
15603,177289,Nitella,tenuissima,,Compact Stonewort,Compact Stonewort,LC
15604,177290,Cyperus,squarrosus,,,,LC
15605,46210,Herrania,balaensis,,,,EN
15606,177292,Pogostemon,salicifolius,,,,LC
15607,46212,Symplocos,blancae,,,,EN
15608,46213,Symplocos,chloroleuca,,,,VU
15609,177295,Geissaspis,cristata,,,,LC
15610,46215,Symplocos,pluribracteata,,,,EN
15611,177297,Eriocaulon,maharashtrense,,,,VU
15612,46217,Symplocos,truncata,,,,EN
15613,177299,Persicaria,strigosa,,,,LC
15614,177300,Utricularia,foveolata,,,,LC
15615,177301,Cyperus,pulchellus,,,,LC
15616,46221,Clavija,parvula,,,,CR
15617,177303,Bolbitis,aspleniifolia,,,,DD
15618,177304,Nesaea,prostrata,,,,LC
15619,46224,Clavija,subandina,,,,VU
15620,46225,Daphnopsis,equatorialsis,,,,NT
15621,177307,Eriocaulon,karnatakense,,,,VU
15622,177308,Eriocaulon,parviflorum,,,,LC
15623,177309,Aponogeton,undulatus,,,,LC
15624,177310,Pogostemon,wightii,,,,LC
15625,177311,Limnophila,chinensis,,Finger Grass,Finger Grass;Rice Paddy Herb,LC
15626,177312,Cyperus,meeboldii,,,,LC
15627,177313,Lindernia,oppositifolia,,,,LC
15628,46233,Tropaeolum,huigrense,,,,VU
15629,177315,Fimbristylis,hirsutifolia,,,,CR
15630,46235,Tropaeolum,magnificum,,,,VU
15631,177317,Chara,setosa,,,,DD
15632,177318,Crinum,lorifolium,,,,LC
15633,177319,Isachne,veldkampii,,,,CR
15634,177320,Scleria,poklei,,,,DD
15635,177321,Cyperus,amabilis,,,,LC
15636,177322,Eriocaulon,sahyadricum,,,,LC
15637,177323,Leptochloa,obtusiflora,,,,LC
15638,46243,Pilea,napoana,,,,VU
15639,46244,Pilea,riopalenquensis,,,,EN
15640,177326,Lipocarpha,reddyi,,,,DD
15641,177327,Eriocaulon,konkanense,,,,VU
15642,177328,Fimbristylis,lawiana,,,,LC
15643,177329,Ipomoea,coptica,,,,LC
15644,177330,Polypleurum,stylosum,,,,LC
15645,177331,Cyperus,maderaspatanus,,,,LC
15646,46251,Valeriana,alypifolia,,,,LC
15647,177333,Utricularia,reticulata,,,,LC
15648,177334,Hygrophila,difformis,,,,LC
15649,177335,Brachiaria,ramosa,,,Eduri Gaddi;Kadu Baragu Hullu;Sanam Pullu,LC
15650,177336,Eriocaulon,robustobrownianum,,,,LC
15651,46256,Valeriana,coleophylla,,,,VU
15652,177338,Farmeria,metzgerioides,,,,VU
15653,177339,Bolbitis,presiliana,,,,LC
15654,177340,Eriocaulon,ratnagiricum,,,,CR
15655,177341,Senecio,wightii,,Swamp Ragwort,Swamp Ragwort,LC
15656,177342,Paspalum,longifolium,,,,LC
15657,177343,Bolbitis,appendiculata,,,,LC
15658,46263,Citharexylum,grandiflorum,,,,VU
15659,177345,Epaltes,divaricata,,,,LC
15660,177346,Paspalum,canarae,,,,LC
15661,177347,Fimbristylis,microcarya,,,,LC
15662,46267,Lantana,pastazensis,,,,VU
15663,177349,Zeylanidium,lichenoides,,Humped Bladderwort,Humped Bladderwort,LC
15664,177350,Eragrostis,subsecunda,,,,LC
15665,46270,Verbena,demissa,,,,NT
15666,177352,Scleria,biflora,,,,LC
15667,177353,Polypogon,nilgiricus,,,,LC
15668,177354,Eriocaulon,santapaui,,,,CR
15669,177355,Chara,nuda,,,,DD
15670,177356,Neptunia,plena,,Dead and Awake,Dead and Awake;Water Dead-and-Awake,LC
15671,177357,Limnophila,polystachya,,,,LC
15672,177358,Schoenoplectiella,roylei,,,,LC
15673,177359,Eleusine,indica,,,,LC
15674,46279,Dendrophthora,tenuifolia,,,,VU
15675,46280,Dendrophthora,thomasii,,,,EN
15676,177362,Anaphalis,leptophylla,,,,VU
15677,177363,Fimbristylis,polytrichoides,,,,LC
15678,46283,Phoradendron,canzacotoi,,,,VU
15679,177365,Fimbristylis,acuminata,,,,LC
15680,177366,Centipeda,minima,,Spreading Sneeze Weed,Spreading Sneeze Weed;Tokinsou,LC
15681,46286,Phoradendron,wiensii,,,,EN
15682,177368,Geissaspis,tenella,,,,LC
15683,177369,Carex,hebecarpa,,,Shu guo tai cao;Kiết lông,LC
15684,177370,Eleocharis,ochrostachys,,,,LC
15685,46290,Renealmia,oligotricha,,,,VU
15686,177372,Eriocaulon,bolei,,,,CR
15687,177373,Isoetes,divyadarshanii,,,,DD
15688,177374,Eriocaulon,elenorae,,,,LC
15689,177375,Lipocarpha,raynaleana,,,,DD
15690,177376,Nitella,myriotricha,,,,LC
15691,177377,Eriocaulon,sharmae,,,,CR
15692,46297,Ceratocentron,fesselii,,,,CR
15693,177379,Eriocaulon,koynense,,,,DD
15694,46299,Dendrobium,schuetzei,,,,CR
15695,177381,Isachne,swaminathanii,,,,EN
15696,46301,Galvezia,lanceolata,,,,VU
15697,177383,Isoetes,panchganiensis,,,,EN
15698,177384,Wolffia,globosa,,,,LC
15699,46304,Cestrum,micans,,,,DD
15700,177386,Cyanotis,fasciculata,,,,LC
15701,177387,Eriocaulon,wightianum,,,,LC
15702,46307,Cuatresia,harlingiana,,,,NT
15703,177389,Carex,baccans,,Crimson Seeded Sedge,Crimson Seeded Sedge,LC
15704,177390,Utricularia,praeterita,,,,NT
15705,46310,Iochroma,brevistamineum,,,,DD
15706,177392,Anaphalis,wightiana,,,,VU
15707,46312,Larnax,psilophyta,,,,VU
15708,177394,Utricularia,wightiana,,,,VU
15709,177395,Notonia,shevaroyensis,,,,VU
15710,177396,Gynura,travancorica,,,,NT
15711,46316,Markea,epifita,,,,VU
15712,177398,Cladopus,hookeriana,,,Karukphul,LC
15713,177399,Sacciolepis,curvata,,,,LC
15714,46319,Nierembergia,espinosae,,,,EN
15715,177401,Paspalum,vaginatum,,Seashore paspalum,Seashore paspalum,LC
15716,177402,Pogostemon,stellatus,,,,LC
15717,177403,Ischaemum,vembanadense,,,,EN
15718,177404,Eriocaulon,margaretae,,,,LC
15719,177405,Fimbristylis,tetragona,,,,LC
15720,177406,Rotala,ritchiei,,,,EN
15721,46326,Solanum,chilliasense,,,,VU
15722,46327,Solanum,chimborazense,,,,EN
15723,46328,Solanum,chrysasteroides,,,,DD
15724,46329,Solanum,chrysophyllum,,,,DD
15725,46330,Solanum,cremastanthemum,,,,DD
15726,46331,Solanum,densepilosulum,,,,DD
15727,46332,Solanum,dolichorhachis,,,,CR
15728,46333,Solanum,hypermegethes,,,,VU
15729,46334,Solanum,hypocalycosarcum,,,,NT
15730,46335,Solanum,imbaburense,,,,VU
15731,46336,Solanum,interandinum,,,,VU
15732,46337,Solanum,lanuginosum,,,,CR
15733,46338,Solanum,leiophyllum,,,,VU
15734,46339,Solanum,loxense,,,,DD
15735,46340,Solanum,minutifoliolum,,,,LC
15736,46341,Solanum,paucijugum,,,,LC
15737,46342,Solanum,regularifolium,,,,VU
15738,46343,Solanum,semicoalitum,,,,CR
15739,46345,Gastrochilus,calceolaris,,,,CR
15740,46346,Paphiopedilum,adductum,,,,CR
15741,46347,Paphiopedilum,ciliolare,,Short Haired Paphiopedilum,Short Haired Paphiopedilum,EN
15742,46348,Paphiopedilum,fowliei,,Fowlie's Paphiopedilum,Fowlie's Paphiopedilum,CR
15743,46349,Paphiopedilum,urbanianum,,Urban's Paphiopedilum,Urban's Paphiopedilum,CR
15744,46350,Angraecum,pyriforme,,,,VU
15745,46351,Angraecum,sanfordii,,,,EN
