genus,species,cites_listing,regions
Stanhopea,maduroi,II,PAN
Stanhopea,martiana,II,MEX
Stanhopea,napoensis,II,ECU
Stanhopea,nigripes,II,PER
Stanhopea,nigroviolacea,II,MEX
Stanhopea,novogaliciana,II,MEX
Stanhopea,oculata,II,BLZ;BRA;COL;CRI;SLV;GTM;HND;MEX;PAN;VEN
Stanhopea,ospinae,II,COL
Stanhopea,panamensis,II,COL;CRI;PAN
Stanhopea,peruviana,II,PER
Stanhopea,platyceras,II,COL
Stanhopea,pozoi,II,ECU;PER
Stanhopea,pseudoradiosa,II,MEX
Stanhopea,pulla,II,COL;CRI;PAN
Stanhopea,quadricornis,II,COL;GTM;VEN
Stanhopea,radiosa,II,MEX
Stanhopea,reichenbachiana,II,COL;ECU
Stanhopea,ruckeri,II,COL;GTM;MEX
Stanhopea,saccata,II,BLZ;CRI;SLV;GTM;HND;MEX;PAN
Stanhopea,schilleriana,II,COL
Stanhopea,shuttleworthii,II,COL
Stanhopea,stevensonii,II,COL
Stanhopea,thienii,II,COL;ECU
Stanhopea,tigrina,II,BRA;GLP;MTQ;MEX
Stanhopea,tricornis,II,COL;ECU;PER
Stanhopea,wardii,II,BOL;COL;CRI;GLP;GTM;MTQ;MEX;PAN;PER;VEN
Stanhopea,warszewicziana,II,BRA;CRI;GLP;HND;MTQ;MEX
Stanhopea,xytriophora,II,BOL
Staurochilus,guibertii,II,
Staurochilus,ionosmus,II,
Staurochilus,leytensis,II,
Staurochilus,loherianus,II,
Staurochilus,luchuensis,II,
Staurochilus,ramosus,II,
Staurochilus,tamesii,II,
Stelis,allenii,II,PAN
Stelis,anthracina,II,
Stelis,arcuata,II,
Stelis,atra,II,
Stelis,atrorubens,II,PAN
Stelis,atroviolacea,II,
Stelis,azuayensis,II,
Stelis,benzingii,II,
Stelis,braccata,II,
Stelis,butcheri,II,PAN
Stelis,carnosilabia,II,
Stelis,cleistogama,II,CRI;SLV;GTM;HND;MEX
Stelis,clipeus,II,
Stelis,cocornaensis,II,
Stelis,collina,II,PAN
Stelis,concinna,II,
Stelis,conmixta,II,CRI;HND
Stelis,corae,II,
Stelis,crystallina,II,CRI
Stelis,cubensis,II,CUB
Stelis,cuspidata,II,CRI
Stelis,cymbisepala,II,
Stelis,dapsilis,II,
Stelis,disticha,II,
Stelis,dressleri,II,PAN
Stelis,effusa,II,CRI
Stelis,fornicata,II,
Stelis,galeata,II,
Stelis,gustavii,II,
Stelis,hirtzii,II,ECU
Stelis,lankesteri,II,CRI
Stelis,lehmanneptis,II,
Stelis,loculifera,II,PAN
Stelis,longipetiolata,II,PAN
Stelis,majorella,II,
Stelis,maxima,II,COL;PAN;PER;VEN
Stelis,megaloglossa,II,
Stelis,micrantha,II,JAM
Stelis,microchila,II,CRI;SLV;GTM;MEX;PAN
Stelis,multirostris,II,
Stelis,muscifera,II,
Stelis,nubis,II,CRI
Stelis,nycterina,II,
Stelis,panamensis,II,CRI;PAN
Stelis,parvula,II,CRI;GTM;HND
Stelis,perplexa,II,SLV;GTM;HND;MEX
Stelis,perpusilliflora,II,DMA;GLP;MTQ;PRI
Stelis,pilosa,II,
Stelis,pilosissima,II,
Stelis,pittieri,II,
Stelis,planipetala,II,CRI
Stelis,pseudocheila,II,
Stelis,pulchella,II,
Stelis,purpurascens,II,BLZ;CRI;SLV;GTM;HND;MEX
Stelis,pusilla,II,
Stelis,pygmaea,II,DMA
Stelis,resupinata,II,
Stelis,rodrigoi,II,
Stelis,rowleei,II,CRI
Stelis,sarcophylla,II,PAN
Stelis,scabrata,II,
Stelis,scabrida,II,DMA
Stelis,semperflorens,II,PAN
Stelis,striolata,II,PER
Stelis,tarantula,II,
Stelis,tenuissima,II,GTM;MEX
Stelis,triangulabia,II,CRI
Stelis,tricuspis,II,CRI
Stelis,uniflora,II,
Stelis,williamsii,II,HND;PAN
Stellilabium,bennettii,II,
Stellilabium,distantiflorum,II,CRI
Stellilabium,microglossum,II,ECU
Stellilabium,minutiflorum,II,CRI;DOM;PAN
Stellilabium,standleyi,II,CRI;GTM;MEX
Stenia,angustilabia,II,
Stenia,palorae,II,ECU
Stenia,saccata,II,
Stenoglottis,longifolia,II,ZAF
Stenorrhynchos,arrabidae,II,
Stenorrhynchos,cornutum,II,
Stenorrhynchos,discoides,II,
Stenorrhynchos,dusenianum,II,
Stenorrhynchos,kuhlmannianum,II,
Stenorrhynchos,lanceolatum,II,MEX;PAN;USA
Stenorrhynchos,lindmanianum,II,
Stenorrhynchos,macranthum,II,
Stenorrhynchos,speciosum,II,COL;CRI;ECU;GTM;HND;MEX;PAN;PER;PRI;VEN
Stenorrhynchos,vaginatum,II,COL;ECU;PER
Stereochilus,erinaceus,II,
Stereochilus,pachyphyllus,II,
Stereochilus,ringens,II,
Stereosandra,javanica,II,
Steveniella,satyrioides,II,AZE;GEO;IRN;RUS;UKR
Stilifolium,aguirrei,II,COL
Stilifolium,wittii,II,
Stolzia,cupuligera,II,COD;RWA
Stolzia,elaidum,II,LBR;NGA;STP
Stolzia,peperomioides,II,COD
Suarezia,ecuadorana,II,ECU
Sudamerlycaste,andreettae,II,
Sudamerlycaste,linguella,II,
Sudamerlycaste,reichenbachii,II,
Sudamerlycaste,uribei,II,
Summerhayesia,laurentii,II,
Sunipia,andersonii,II,BTN;CHN;IND;MMR;TWN;THA;VNM
Sunipia,angustipetala,II,THA
Sunipia,annamensis,II,THA;VNM
Sunipia,australis,II,THA
Sunipia,bicolor,II,BTN;CHN;IND;MMR;NPL;THA
Sunipia,candida,II,BTN
Sunipia,cirrhata,II,CHN;IND;NPL;VNM
Sunipia,cumberlegei,II,THA
Sunipia,dichroma,II,VNM
Sunipia,grandiflora,II,THA
Sunipia,hainanensis,II,CHN
Sunipia,intermedia,II,BTN
Sunipia,jainii,II,IND
Sunipia,kachinensis,II,THA
Sunipia,minor,II,THA
Sunipia,pallida,II,VNM
Sunipia,racemosa,II,KHM;CHN;IND;MMR;NPL;THA;VNM
Sunipia,rimannii,II,MMR;THA
Sunipia,scariosa,II,BTN;MMR;VNM
Sunipia,soidaoensis,II,THA
Sunipia,thailandica,II,THA
Sunipia,virens,II,THA
Sunipia,viridis,II,THA
Systeloglossum,acuminatum,II,CRI
Systeloglossum,bennettii,II,
Systeloglossum,costaricense,II,CRI
Systeloglossum,ecuadorense,II,COL;ECU
Systeloglossum,panamense,II,CRI;PAN
Taeniophyllum,alwisii,II,LKA
Taeniophyllum,andamanicum,II,IND
Taeniophyllum,annuliferum,II,MYS
Taeniophyllum,aurantiacum,II,IDN
Taeniophyllum,bakhuizenii,II,IDN
Taeniophyllum,biloculare,II,IDN
Taeniophyllum,biocellatum,II,IDN
Taeniophyllum,calceolus,II,MYS
Taeniophyllum,calyptrochilum,II,IDN
Taeniophyllum,campanulatum,II,MYS
Taeniophyllum,confertum,II,
Taeniophyllum,coxii,II,COG;GHA
Taeniophyllum,djampangense,II,IDN
Taeniophyllum,doctersii,II,IDN
Taeniophyllum,fasciola,II,ASM;COK;FJI;NCL;NIU;MNP;PCN;WSM;SLB;TON;VUT;WLF
Taeniophyllum,filiforme,II,SGP
Taeniophyllum,flavum,II,AUS
Taeniophyllum,gilimalense,II,LKA
Taeniophyllum,graptolitum,II,NCL
Taeniophyllum,hasseltii,II,IDN;MYS
Taeniophyllum,hirtum,II,IDN
Taeniophyllum,intermedium,II,MYS
Taeniophyllum,javanum,II,IDN;MYS
Taeniophyllum,lobatum,II,AUS
Taeniophyllum,mamilliferum,II,IDN
Taeniophyllum,mariannense,II,GUM;FSM;MNP
Taeniophyllum,micranthum,II,MYS
Taeniophyllum,montanum,II,MYS
Taeniophyllum,pahangense,II,MYS
Taeniophyllum,pallidiflorum,II,MYS
Taeniophyllum,pantjarense,II,IDN
Taeniophyllum,petrophilum,II,FSM;PLW
Taeniophyllum,proliferum,II,IDN
Taeniophyllum,radiatum,II,IDN
Taeniophyllum,reynvaaniae,II,IDN
Taeniophyllum,rostellatum,II,IDN
Taeniophyllum,rostratum,II,MYS
Taeniophyllum,rubrum,II,MYS
Taeniophyllum,rugulosum,II,MYS
Taeniophyllum,tenerrimum,II,IDN
Taeniophyllum,tjibodasanum,II,IDN;MYS
Taeniophyllum,trachypus,II,NCL
Taeniophyllum,viride,II,MYS
Taeniophyllum,vitiense,II,ASM;FJI
Tainia,elongata,II,IDN
Tainia,hongkongensis,II,CHN;HKG
Tainia,latilingua,II,MYS
Tainia,maingayi,II,MYS
Tainia,malayana,II,IDN
Tainia,parviflora,II,AUS
Tainia,paucifolia,II,IDN
Tainia,speciosa,II,IDN;MYS
Tainia,trinervis,II,AUS;IDN;PNG
Tainia,trinervus,II,AUS
Tainia,vegetissima,II,IDN;MYS
Tainia,wrayana,II,IND;MYS;THA
Tangtsinia,nanchuanica,II,CHN
Teagueia,teaguei,II,ECU
Teagueia,tentaculata,II,ECU
Telipogon,alexii,II,
Telipogon,ampliflorus,II,CRI;PAN
Telipogon,ariasii,II,
Telipogon,aureus,II,ECU
Telipogon,biolleyi,II,CRI;PAN
Telipogon,bruckmuelleri,II,CRI
Telipogon,buenavistae,II,CRI
Telipogon,christobalensis,II,CRI
Telipogon,cnyujensis,II,ECU
Telipogon,costaricensis,II,CRI
Telipogon,dendriticus,II,COL;ECU;PAN
Telipogon,ecuadorensis,II,ECU
Telipogon,glicensteinii,II,CRI
Telipogon,gracilipes,II,CRI
Telipogon,guacamayoensis,II,ECU
Telipogon,guila,II,CRI
Telipogon,hirtzii,II,ECU
Telipogon,hutchisonii,II,
Telipogon,karsteae,II,
Telipogon,leila-alexandrae,II,CRI
Telipogon,monticola,II,CRI
Telipogon,parvulus,II,CRI;PAN
Telipogon,penningtonii,II,ECU
Telipogon,pfavii,II,CRI
Telipogon,portilloi,II,CRI
Telipogon,retanarum,II,CRI
Telipogon,setosus,II,CRI
Telipogon,storkii,II,CRI
Telipogon,vampirus,II,CRI
Tetramicra,canaliculata,II,
Tetramicra,urbaniana,II,BHS
Teuscheria,horichiana,II,CRI
Teuscheria,pickiana,II,BLZ;COL;CRI;ECU;HND;MEX
Teuscheria,wageneri,II,ECU
Thecopus,secunda,II,
Thecostele,alata,II,IND;IDN
Thecostele,maingayi,II,MYS
Thelasis,capitata,II,IDN;MYS;PHL
Thelasis,carinata,II,IDN;MYS;PHL;SGP
Thelasis,javanica,II,IDN
Thelasis,macrobulbon,II,MYS
Thelasis,micrantha,II,IDN;MYS;PHL;SGP
Thelasis,obtusa,II,IDN
Thelasis,pygmaea,II,IND;MMR;NPL
Thelasis,succosa,II,MYS
Thelymitra,apiculata,II,AUS
Thelymitra,campanulata,II,AUS
Thelymitra,cornicina,II,AUS
Thelymitra,cucullata,II,AUS
Thelymitra,dedmaniae,II,AUS
Thelymitra,epipactoides,II,AUS
Thelymitra,frenchii,II,AUS
Thelymitra,jacksonii,II,
Thelymitra,mackibbinii,II,AUS
Thelymitra,matthewsii,II,AUS;NZL
Thelymitra,psammophila,II,AUS
Thelymitra,retecta,II,AUS
Thelymitra,spiralis,II,AUS
Thelymitra,stellata,II,AUS
Thelymitra,tigrina,II,AUS
Thrixspermum,acuminatissimum,II,IDN;MYS;PHL;SGP
Thrixspermum,acutilobum,II,IDN
Thrixspermum,amplexicaule,II,
Thrixspermum,anceps,II,
Thrixspermum,angustifolium,II,
Thrixspermum,arachnites,II,IDN;MYS
Thrixspermum,arachnitiforme,II,FSM
Thrixspermum,batuense,II,IDN
Thrixspermum,brevicapsularis,II,MYS
Thrixspermum,bromeliforme,II,
Thrixspermum,calceolus,II,
Thrixspermum,carnosum,II,MYS
Thrixspermum,centipeda,II,CHN;HKG;SGP
Thrixspermum,comans,II,IDN
Thrixspermum,conigerum,II,IDN
Thrixspermum,corneri,II,MYS
Thrixspermum,crassifolium,II,MYS
Thrixspermum,doctersii,II,IDN
Thrixspermum,duplocallosum,II,MYS
Thrixspermum,graeffei,II,ASM;FJI
Thrixspermum,hystrix,II,
Thrixspermum,iodochilus,II,MYS
Thrixspermum,javanicum,II,IDN
Thrixspermum,malayanum,II,IDN
Thrixspermum,montanum,II,MYS
Thrixspermum,obtusum,II,
Thrixspermum,patens,II,IDN
Thrixspermum,pauciflorum,II,MYS
Thrixspermum,pensile,II,IDN
Thrixspermum,platycaule,II,MYS
Thrixspermum,ponapense,II,FSM
Thrixspermum,psiloglottis,II,MYS
Thrixspermum,pugionifolium,II,LKA
Thrixspermum,pulchellum,II,LKA
Thrixspermum,pulchrum,II,MYS
Thrixspermum,purpurascens,II,
Thrixspermum,raciborskii,II,IDN
Thrixspermum,recurvum,II,MYS
Thrixspermum,ridleyanum,II,SGP
Thrixspermum,robinsonii,II,PHL
Thrixspermum,roseum,II,IDN
Thrixspermum,rostratum,II,
Thrixspermum,scopa,II,MYS;SGP
Thrixspermum,scortechinii,II,MYS
Thrixspermum,squarrosum,II,IDN
Thrixspermum,subulatum,II,IDN;MYS;THA
Thrixspermum,tahanense,II,MYS
Thrixspermum,trichoglottis,II,IDN;MYS;SGP
Thrixspermum,walkeri,II,
Ticoglossum,krameri,II,CRI;PAN
Ticoglossum,oerstedii,II,CRI;PAN
Tolumnia,bahamensis,II,USA
Tolumnia,guianensis,II,
Tolumnia,guibertiana,II,
Tolumnia,lucayana,II,
Tolumnia,prionochila,II,
Tolumnia,pulchella,II,
Tomzanonia,filicina,II,
Trachoma,papuanum,II,AUS
Trachoma,phillipsii,II,
Trachoma,stellatum,II,
Trachoma,subluteum,II,AUS
Traunsteinera,globosa,II,BGR;CZE;GEO;HUN;RUS;SVK;CHE;UKR
Trevoria,ecuadorensis,II,ECU
Trevoria,zahlbruckneriana,II,COL;CRI;PAN
Triaristella,trichaete,II,CRI
Trias,antheae,II,THA
Trias,bonaccordensis,II,IND
Trias,cambodiana,II,KHM
Trias,disciflora,II,LAO
Trias,intermedia,II,LAO;THA
Trias,mollis,II,THA
Trias,nana,II,THA
Trias,nasuta,II,MMR;THA;VNM
Trias,oblonga,II,MMR;THA
Trias,picta,II,MMR;THA
Trias,pusilla,II,IND
Trias,rosea,II,THA
Trias,stocksii,II,IND
Trias,tothastes,II,IDN
Trichocentrum,aguirrei,II,
Trichocentrum,albiflorum,II,MEX
Trichocentrum,ascendens,II,
Trichocentrum,brandtiae,II,COL
Trichocentrum,brenesii,II,CRI;PAN
Trichocentrum,caloceras,II,CRI;PAN
Trichocentrum,candidum,II,CRI;SLV;GTM;MEX
Trichocentrum,cosymbephorum,II,
Trichocentrum,dianthum,II,CRI
Trichocentrum,hoegii,II,MEX
Trichocentrum,longicalcaratum,II,
Trichocentrum,margalefii,II,
Trichocentrum,marvraganii,II,
Trichocentrum,nudum,II,
Trichocentrum,ostenianum,II,
Trichocentrum,pfavii,II,CRI;PAN
Trichocentrum,pongratzianum,II,
Trichocentrum,stacyi,II,
Trichocentrum,stipitatum,II,
Trichocentrum,teres,II,
Trichocentrum,tigrinum,II,ECU;PER
Trichoceros,antennifer,II,BOL;COL
Trichoceros,carinifer,II,
Trichoceros,dombeyi,II,PER
Trichoceros,hajekiorum,II,PER
Trichoceros,muralis,II,ECU;PER
Trichoceros,onaensis,II,ECU
Trichoceros,platyceros,II,COL;ECU
Trichoceros,roseus,II,ECU
Trichoceros,tupaipi,II,PER
Trichoglottis,appendiculifera,II,MYS
Trichoglottis,australiensis,II,AUS
Trichoglottis,calochila,II,
Trichoglottis,celebica,II,IDN
Trichoglottis,chrysochila,II,
Trichoglottis,cirrhifera,II,IND;IDN;MYS;THA
Trichoglottis,fasciata,II,
Trichoglottis,javanica,II,IDN
Trichoglottis,lanceolaria,II,IDN;MYS;THA
Trichoglottis,latisepala,II,
Trichoglottis,loheriana,II,
Trichoglottis,lushuensis,II,
Trichoglottis,luzonensis,II,
Trichoglottis,maculata,II,IDN;MYS
Trichoglottis,mimica,II,
Trichoglottis,mindanaensis,II,
Trichoglottis,misera,II,MYS
Trichoglottis,orchidea,II,IND;MYS
Trichoglottis,pusilla,II,IDN
Trichoglottis,retusa,II,IDN;MYS;THA
Trichoglottis,rigida,II,IDN
Trichoglottis,scaphigera,II,MYS
Trichoglottis,tricostata,II,IDN
Trichoglottis,wenzelii,II,MYS
Trichopilia,aenigma,II,COL;VEN
Trichopilia,backhousiana,II,COL
Trichopilia,concepcionis,II,COL
Trichopilia,fragrans,II,BOL;COL;ECU;PER;SUR;VEN
Trichopilia,galeottiana,II,CRI;GTM;MEX
Trichopilia,gracilis,II,
Trichopilia,grata,II,
Trichopilia,hennisiana,II,COL
Trichopilia,juninensis,II,COL
Trichopilia,laxa,II,BOL;BRA;COL;ECU;PER;VEN
Trichopilia,leucoxantha,II,CRI;PAN
Trichopilia,maculata,II,CRI;HND;PAN
Trichopilia,marginata,II,COL;CRI;GTM;HND;PAN
Trichopilia,oicophylax,II,COL;VEN
Trichopilia,olmosii,II,PAN
Trichopilia,peruviana,II,
Trichopilia,punctata,II,CRI
Trichopilia,ramonensis,II,CRI
Trichopilia,rostrata,II,COL;ECU
Trichopilia,santoslimae,II,
Trichopilia,similis,II,PAN
Trichopilia,suavis,II,COL;CRI;PAN
Trichopilia,tortilis,II,BLZ;CRI;ECU;GTM;HND;MEX
Trichopilia,turialvae,II,COL;CRI;PAN
Trichopilia,undulatissima,II,PER
Trichopilia,wageneri,II,GUY;SUR;VEN
Trichosalpinx,nageliana,II,MEX
Trichosalpinx,orbicularis,II,CRI;PAN
Trichosalpinx,pringlei,II,SLV;GTM;MEX
Trichosalpinx,tamayoana,II,MEX
Trichotosia,annulata,II,IDN
Trichotosia,dalatensis,II,VNM
Trichotosia,ferox,II,IDN;MYS;THA
Trichotosia,gracilis,II,SGP
Trichotosia,microphylla,II,IDN;MYS;THA;VNM
Trichotosia,pauciflora,II,IDN;MYS;THA
Trichotosia,velutina,II,SGP
Trichotosia,vestita,II,SGP
Trichotosia,vulpina,II,
Tridactyle,anthomaniaca,II,
Tridactyle,armeniaca,II,
Tridactyle,bicaudata,II,ZAF
Tridactyle,brevicalcarata,II,GAB;GHA
Tridactyle,crassifolia,II,COG;COD;GAB;GHA
Tridactyle,fimbritipetalum,II,
Tridactyle,gentilii,II,ZAF
Tridactyle,inaequilonga,II,
Tridactyle,lagosensis,II,NGA
Tridactyle,laurentii,II,
Tridactyle,muriculata,II,NGA
Tridactyle,muriculatum,II,
Tridactyle,nalaensis,II,
Tridactyle,scottellii,II,
Tridactyle,stipulata,II,
Tridactyle,tricuspis,II,ZAF
Tridactyle,tridactylites,II,
Tridactyle,tridentata,II,ZAF
Tridactyle,virgula,II,
Trigonidium,acuminatum,II,BOL;BRA;COL;ECU;GUF;GUY;PER;SUR;VEN
Trigonidium,aurorae,II,PER
Trigonidium,brachyceras,II,COL
Trigonidium,christensonii,II,PER
Trigonidium,egertonianum,II,BLZ;COL;CRI;ECU;SLV;GTM;GUY;HND;MEX;PAN;PER;VEN
Trigonidium,equitans,II,
Trigonidium,grande,II,ECU
Trigonidium,insigne,II,BOL;COL;CRI;ECU;PAN;PER
Trigonidium,lankesteri,II,CRI;PAN
Trigonidium,latifolium,II,
Trigonidium,loretoense,II,PER
Trigonidium,macranthum,II,GUY
Trigonidium,obtusum,II,BOL;COL;GUF;GUY;PER;SUR;VEN
Trigonidium,riopalenquense,II,COL;CRI;ECU;PAN
Trigonidium,turbinatum,II,BRA;COL
Triphora,craigheadii,II,USA
Triphora,gentianoides,II,CYM;CUB;DOM;ECU;JAM;MEX;USA;VEN
Triphora,latifolia,II,USA
Triphora,nitida,II,CRI
Triphora,ravenii,II,CRI;PAN
Triphora,rickettii,II,USA
Triphora,surinamensis,II,BRA;DMA;DOM;GUF;GLP;GUY;JAM;PRI;SUR;TTO
Triphora,trianthophora,II,CAN;USA
Triphora,wagneri,II,PAN
Triphora,yucatanensis,II,MEX
Trisetella,abbreviata,II,ECU
Trisetella,andreettae,II,ECU
Trisetella,didyma,II,
Trisetella,dressleri,II,PAN
Trisetella,fissidens,II,ECU
Trisetella,gemmata,II,COL
Trisetella,hirtzii,II,ECU
Trisetella,hoeijeri,II,
Trisetella,pantex,II,ECU
Trisetella,tenuissima,II,PAN
Trisetella,triaristella,II,
Trisetella,tridactylites,II,ECU;PAN
Trisetella,triglochin,II,ECU
Trisetella,vittata,II,
Tropidia,angulosa,II,BGD;IND;IDN;MMR;TWN
Tropidia,bambusifolia,II,LKA
Tropidia,curculigoides,II,AUS;BGD;KHM;IND;IDN;LAO;MMR;SGP;THA;VNM
Tropidia,polystachya,II,
Tropidia,polystachys,II,ECU
Tropidia,thwaitesii,II,LKA
Tropidia,viridi-fusca,II,NCL;NFK
Tsaiorchis,neottianthoides,II,CHN
Tuberolabium,brevirhachis,II,
Tuberolabium,guamense,II,
Tuberolabium,kotoense,II,
Tuberolabium,minutum,II,
Tuberolabium,phillipsii,II,
Tuberolabium,quisumbingii,II,
Tuberolabium,rhopalorrhachis,II,
Tuberolabium,sarcochiloides,II,
Tuberolabium,woodii,II,
Uleiorchis,ulei,II,
Uncifera,tenuicaulis,II,MYS
Vanda,alpina,II,BTN;CHN;IND;NPL
Vanda,arbuthnotiana,II,IND
Vanda,arcuata,II,IDN
Vanda,bensonii,II,MMR;THA
Vanda,bicolor,II,BTN
Vanda,bidupensis,II,VNM
Vanda,boumaniae,II,IDN
Vanda,brunnea,II,CHN;MMR;THA
Vanda,celebica,II,IDN
Vanda,charlesworthii,II,MMR
Vanda,chlorosantha,II,BTN
Vanda,coerulea,II,CHN;IND;MMR;THA
Vanda,coerulescens,II,CHN;IND;MMR;TWN;THA
Vanda,concolor,II,CHN;LAO;VNM
Vanda,confusa,II,MMR
Vanda,crassiloba,II,IDN
Vanda,cristata,II,BGD;CHN;IND;MMR;NPL
Vanda,cruenta,II,CHN
Vanda,dearei,II,IDN;MYS
Vanda,denisoniana,II,LAO;MMR;THA;VNM
Vanda,devoogtii,II,IDN
Vanda,drakei,II,IDN
Vanda,flavobrunnea,II,MYS
Vanda,foetida,II,IDN
Vanda,griffithii,II,BTN
Vanda,hastifera,II,IDN;MYS
Vanda,helvola,II,IDN;MYS;PNG
Vanda,hindsii,II,AUS;IDN;PNG;SLB
Vanda,insignis,II,IDN;MYS;SGP
Vanda,jainii,II,IND
Vanda,javierae,II,PHL
Vanda,lamellata,II,CHN;IDN;JPN;MYS;PHL
Vanda,leucostele,II,IDN
Vanda,lilacina,II,KHM;CHN;LAO;MMR;THA;VNM
Vanda,limbata,II,IDN;PHL
Vanda,lindeni,II,IDN;PHL;VNM
Vanda,liouvillei,II,KHM;IDN;LAO;MYS;MMR;THA;VNM
Vanda,lombokensis,II,IDN
Vanda,luzonica,II,IDN;PHL
Vanda,merrilli,II,PHL
Vanda,moorrei,II,IDN;MYS;MMR
Vanda,pauciflora,II,IDN
Vanda,pumila,II,CHN;IND;IDN;LAO;NPL;THA
Vanda,punctata,II,IDN;MYS
Vanda,roeblingiana,II,PHL
Vanda,sanderiana,II,PHL
Vanda,scandens,II,IDN;MYS
Vanda,spathulata,II,IND;LKA
Vanda,stangeana,II,IND;NPL
Vanda,subconcolor,II,CHN
Vanda,sumatrana,II,IDN
Vanda,taiwaniana,II,CHN
Vanda,tessellata,II,BGD;IND;MMR;NPL;LKA
Vanda,testacea,II,IND;MMR;NPL;LKA
Vanda,thwaitesii,II,LKA
Vanda,tricolor,II,AUS;IDN
Vanda,vipanii,II,MMR
Vanda,wightii,II,IND
Vandopsis,gigantea,II,CHN;LAO;MYS;MMR;THA;VNM
Vandopsis,lissochiloides,II,IDN;LAO;PNG;PHL;THA
Vandopsis,muelleri,II,PNG
Vandopsis,shanica,II,MMR
Vandopsis,undulata,II,BTN;CHN;IND;NPL
Vanilla,albida,II,IDN;THA
Vanilla,angustipetala,II,
Vanilla,aphylla,II,IDN;MYS;MMR
Vanilla,argentina,II,ARG
Vanilla,calopogon,II,PHL
Vanilla,claviculata,II,BHS;CYM
Vanilla,correllii,II,BHS
Vanilla,cucullata,II,CMR
Vanilla,griffithii,II,SGP
Vanilla,hartii,II,DMA
Vanilla,helleri,II,
Vanilla,hostmanni,II,SUR
Vanilla,imperialis,II,CIV
Vanilla,marowijnensis,II,SUR
Vanilla,moonii,II,LKA
Vanilla,pauciflora,II,CRI;PAN
Vanilla,pfaviana,II,BLZ;GTM;HND;PAN
Vanilla,phalaenopsis,II,SYC
Vanilla,pilifera,II,MYS
Vanilla,planifolia,II,GUY;MEX;PAN;PRI
Vanilla,pompona,II,BLZ;BOL;CRI;ECU;SLV;GUF;GTM;GUY;HND;MEX;PAN;SUR;VEN
Vanilla,somai,II,CHN;TWN
Vanilla,walkeriae,II,IND
Vanilla,wightiana,II,IND
Vexillabium,yakushimense,II,JPN;KOR
Vitekorchis,excavata,II,
Vrydagzynea,albida,II,BGD;IND;IDN;MYS;MMR;PHL;SGP;THA;VNM
Vrydagzynea,gracilis,II,IDN
Vrydagzynea,lancifolia,II,MYS;SGP
Vrydagzynea,nuda,II,HKG;IDN
Vrydagzynea,paludosa,II,AUS
Vrydagzynea,purpurea,II,IDN
Vrydagzynea,samoana,II,ASM
Vrydagzynea,tristriata,II,SGP
Vrydagzynea,uncinata,II,IDN
Vrydagzynea,whitmeei,II,ASM;WSM
Warczewiczella,discolor,II,
Warczewiczella,ionoleuca,II,
Warczewiczella,marginata,II,
Warrea,costaricensis,II,CRI;GTM;MEX;PAN
Warrea,warreana,II,
Warreopsis,parviflora,II,CRI;PAN
Wullschlaegelia,aphylla,II,ARG;BRA;COL;CRI;CUB;DMA;DOM;GUF;GLP;GTM;HND;JAM;MTQ;MEX;PAN;PRY;PRI;LCA;VCT;SUR;VEN
Wullschlaegelia,calcarata,II,BRA;COL;CRI;ECU;GUF;GUY;PAN;PER;SUR;TTO;VEN
Wullschlaegelia,paranaensis,II,
Xylobium,brachypus,II,GTM
Xylobium,foveatum,II,BLZ;COL;CRI;SLV;GUF;GTM;GUY;HND;JAM;MEX;PAN;PER;SUR
Xylobium,powelii,II,CRI;PAN
Xylobium,subpulchrum,II,
Xylobium,sulfurinum,II,GTM
Xylobium,tuerckheimii,II,SLV;GTM;HND;MEX
Yoania,australis,II,NZL
Ypsilopus,longifolius,II,
Zetagyne,albiflora,II,VNM
Zeuxine,africana,II,AGO;ZAF
Zeuxine,androcardium,II,ASM;GUM
Zeuxine,biloba,II,MYS
Zeuxine,boninensis,II,JPN
Zeuxine,clandestina,II,IDN;MYS;SGP;THA
Zeuxine,exilis,II,CXR
Zeuxine,francii,II,NCL
Zeuxine,gracilis,II,HKG;IND;IDN;MYS
Zeuxine,palustris,II,MYS
Zeuxine,polygonoides,II,AUS
Zeuxine,pulchra,II,IND
Zeuxine,purpurascens,II,IDN
Zeuxine,regia,II,LKA
Zeuxine,reniformis,II,MYS
Zeuxine,rupestris,II,MYS
Zeuxine,sphaerochila,II,ASM;WSM
Zeuxine,strateumatica,II,CHN;HKG;IND;IDN;TWN
Zeuxine,tjiampeana,II,IDN
Zeuxine,tonkinensis,II,VNM
Zeuxine,vieillardii,II,NCL
Zeuxine,viridiflora,II,IDN
Zootrophion,alvaroi,II,
Zootrophion,argus,II,
Zootrophion,dayanum,II,
Zootrophion,gracilentum,II,CRI;ECU
Zootrophion,hypodiscus,II,COL;ECU;PAN
Zootrophion,niveum,II,
Zootrophion,ximenae,II,
Zygopetalum,maculatum,II,
Zygopetalum,marginatum,II,
Zygostates,aderaldoana,II,BRA
Zygostates,alleniana,II,ARG;BRA;PRY
Zygostates,apiculata,II,
Zygostates,aquinoi,II,
Zygostates,bradei,II,
Zygostates,cornigera,II,
Zygostates,cornuta,II,
Zygostates,dasyrhiza,II,
Zygostates,grandiflora,II,
Zygostates,kuhlmannii,II,
Zygostates,ligulata,II,GUY;SUR
Zygostates,linearisepala,II,
Zygostates,lunata,II,
